timestamp,action_type,item_id,source,user_answer,platform
1552214015265,enter,b2512,diagnosis,,mobile
1552214044023,respond,q3980,diagnosis,b,mobile
1552214049813,submit,b2512,diagnosis,,mobile
1552214049894,enter,b2934,diagnosis,,mobile
1552214065195,respond,q4402,diagnosis,d,mobile
1552214069454,submit,b2934,diagnosis,,mobile
1552214069521,enter,b4978,diagnosis,,mobile
1552214088360,respond,q6446,diagnosis,c,mobile
1552214091273,submit,b4978,diagnosis,,mobile
1552214091350,enter,b5556,diagnosis,,mobile
1552214110664,respond,q8085,diagnosis,a,mobile
1552214112116,respond,q8085,diagnosis,b,mobile
1552214113097,respond,q8085,diagnosis,c,mobile
1552214117758,submit,b5556,diagnosis,,mobile
1552214117819,enter,b399,diagnosis,,mobile
1552214132982,respond,q399,diagnosis,c,mobile
1552214136062,submit,b399,diagnosis,,mobile
1552214136121,enter,b5141,diagnosis,,mobile
1552214146686,respond,q6735,diagnosis,b,mobile
1552214149724,submit,b5141,diagnosis,,mobile
1552214149801,enter,b384,diagnosis,,mobile
1552214197499,respond,q384,diagnosis,c,mobile
1552214202708,submit,b384,diagnosis,,mobile
1556018772867,enter,b127,sprint,,mobile
1556018799046,respond,q127,sprint,a,mobile
1556018803272,submit,b127,sprint,,mobile
1556018847954,enter,b5648,sprint,,mobile
1556018864418,respond,q8177,sprint,b,mobile
1556018872594,submit,b5648,sprint,,mobile
1556018887375,enter,b5593,sprint,,mobile
1556018909824,respond,q8122,sprint,d,mobile
1556018915092,submit,b5593,sprint,,mobile
1556018953215,enter,b8255,sprint,,mobile
1556018973628,respond,q11202,sprint,b,mobile
1556018978184,submit,b8255,sprint,,mobile
1556018989892,enter,b130,sprint,,mobile
1556019009637,respond,q130,sprint,c,mobile
1556019010410,respond,q130,sprint,d,mobile
1556019010848,respond,q130,sprint,c,mobile
1556019016680,submit,b130,sprint,,mobile
1556019275885,enter,b127,adaptive_offer,,mobile
1556019288937,respond,q127,adaptive_offer,b,mobile
1556019298187,submit,b127,adaptive_offer,,mobile
1556019305262,enter,b130,adaptive_offer,,mobile
1556019325565,respond,q130,adaptive_offer,d,mobile
1556019331485,submit,b130,adaptive_offer,,mobile
1556019349730,enter,b5538,sprint,,mobile
1556019377910,respond,q8067,sprint,d,mobile
1556019384293,respond,q8067,sprint,a,mobile
1556019387863,submit,b5538,sprint,,mobile
1556019398478,enter,b182,sprint,,mobile
1556019421164,respond,q182,sprint,b,mobile
1556019424644,submit,b182,sprint,,mobile
1556019433888,enter,b8237,sprint,,mobile
1556019450166,respond,q11184,sprint,c,mobile
1556019456790,submit,b8237,sprint,,mobile
1556019462801,enter,b109,sprint,,mobile
1556019477953,respond,q109,sprint,c,mobile
1556019488743,submit,b109,sprint,,mobile
1556019495967,enter,b196,sprint,,mobile
1556019510783,respond,q196,sprint,b,mobile
1556019522544,submit,b196,sprint,,mobile
1556019534669,enter,b5618,sprint,,mobile
1556019551814,respond,q8147,sprint,c,mobile
1556019558991,submit,b5618,sprint,,mobile
1556019574670,enter,b8207,sprint,,mobile
1556019595014,respond,q11154,sprint,d,mobile
1556019600092,respond,q11154,sprint,a,mobile
1556019603467,submit,b8207,sprint,,mobile
1556019611484,enter,b84,sprint,,mobile
1556019635813,respond,q84,sprint,a,mobile
1556019640193,submit,b84,sprint,,mobile
