timestamp,action_type,item_id,source,user_answer,platform
1554721165605,enter,b1090,adaptive_offer,,mobile
1554721173135,submit,b1090,adaptive_offer,,mobile
1554721204643,enter,b1090,adaptive_offer,,mobile
1554721211986,respond,q1090,adaptive_offer,a,mobile
1554721217926,submit,b1090,adaptive_offer,,mobile
1554721289330,enter,b1097,adaptive_offer,,mobile
1554721305842,respond,q1097,adaptive_offer,b,mobile
1554721310097,submit,b1097,adaptive_offer,,mobile
1554722901214,enter,b1097,sprint,,mobile
1554722928932,submit,b1097,sprint,,mobile
1554722928992,enter,b1148,sprint,,mobile
1554722939966,respond,q1148,sprint,b,mobile
1554722946540,submit,b1148,sprint,,mobile
1554723941165,enter,b1148,sprint,,mobile
1554723948862,submit,b1148,sprint,,mobile
1554724015181,enter,b1148,sprint,,mobile
1554724029973,submit,b1148,sprint,,mobile
1554724035643,enter,b1148,sprint,,mobile
1554724049277,submit,b1148,sprint,,mobile
1554724049329,enter,b8315,sprint,,mobile
1554724063980,respond,q11262,sprint,a,mobile
1554724068862,submit,b8315,sprint,,mobile
1554724081395,enter,b1289,sprint,,mobile
1554724098675,respond,q1289,sprint,c,mobile
1554724104100,submit,b1289,sprint,,mobile
1554724121912,enter,b507,sprint,,mobile
1554724139282,respond,q507,sprint,c,mobile
1554724143180,submit,b507,sprint,,mobile
1554724177474,enter,b654,sprint,,mobile
1554724192689,respond,q654,sprint,b,mobile
1554724198676,submit,b654,sprint,,mobile
1554724232424,enter,b295,sprint,,mobile
1554724244265,respond,q295,sprint,b,mobile
1554724247534,respond,q295,sprint,c,mobile
1554724251418,submit,b295,sprint,,mobile
1554724274852,enter,b367,sprint,,mobile
1554724290028,respond,q367,sprint,c,mobile
1554724297394,submit,b367,sprint,,mobile
1554724331087,enter,b756,sprint,,mobile
1554724345761,respond,q756,sprint,c,mobile
1554724352187,submit,b756,sprint,,mobile
1554763245278,enter,b1101,sprint,,mobile
1554763262483,respond,q1101,sprint,c,mobile
1554763271888,submit,b1101,sprint,,mobile
1554763378444,enter,b1101,sprint,,mobile
1554763418525,submit,b1101,sprint,,mobile
1554763418579,enter,b8302,sprint,,mobile
1554763443898,submit,b8302,sprint,,mobile
1554763449840,enter,b8302,sprint,,mobile
1554763450912,respond,q11249,sprint,b,mobile
1554763454460,submit,b8302,sprint,,mobile
1554764702931,enter,b8302,sprint,,mobile
1554764724908,submit,b8302,sprint,,mobile
1554764724967,enter,b1234,sprint,,mobile
1554764740736,respond,q1234,sprint,a,mobile
1554764745871,submit,b1234,sprint,,mobile
1554764784368,enter,b406,sprint,,mobile
1554764801712,respond,q406,sprint,a,mobile
1554764809140,submit,b406,sprint,,mobile
1554765351437,enter,b406,sprint,,mobile
