timestamp,action_type,item_id,source,user_answer,platform
1545659847310,enter,b4999,diagnosis,,mobile
1545659870593,respond,q6467,diagnosis,a,mobile
1545659875929,submit,b4999,diagnosis,,mobile
1545659876039,enter,b4882,diagnosis,,mobile
1545659896859,respond,q6350,diagnosis,c,mobile
1545659901637,submit,b4882,diagnosis,,mobile
1545659901716,enter,b4976,diagnosis,,mobile
1545659934001,respond,q6444,diagnosis,d,mobile
1545659937984,submit,b4976,diagnosis,,mobile
1545659938061,enter,b3013,diagnosis,,mobile
1545659964576,respond,q4481,diagnosis,c,mobile
1545659968279,submit,b3013,diagnosis,,mobile
1545659968357,enter,b4444,diagnosis,,mobile
1545659995286,respond,q5912,diagnosis,d,mobile
1545659998484,submit,b4444,diagnosis,,mobile
1545659998555,enter,b3351,diagnosis,,mobile
1545660020531,respond,q4819,diagnosis,a,mobile
1545660024281,submit,b3351,diagnosis,,mobile
1545660024345,enter,b2656,diagnosis,,mobile
1545660042473,respond,q4124,diagnosis,a,mobile
1545660051234,submit,b2656,diagnosis,,mobile
1545660368075,enter,b479,sprint,,mobile
1545660389284,respond,q479,sprint,b,mobile
1545660392841,submit,b479,sprint,,mobile
1545660421108,enter,b1125,sprint,,mobile
1545660439113,respond,q1125,sprint,c,mobile
1545660441508,submit,b1125,sprint,,mobile
1545660469859,enter,b509,sprint,,mobile
1545660493950,respond,q509,sprint,b,mobile
1545660497018,submit,b509,sprint,,mobile
1545660511132,enter,b8312,sprint,,mobile
1545660534289,respond,q11259,sprint,b,mobile
1545660537941,submit,b8312,sprint,,mobile
1545660569500,enter,b805,sprint,,mobile
1545660584897,respond,q805,sprint,a,mobile
1545660587594,submit,b805,sprint,,mobile
1545660610757,enter,b273,sprint,,mobile
1545660629874,respond,q273,sprint,c,mobile
1545660630985,respond,q273,sprint,b,mobile
1545660633757,submit,b273,sprint,,mobile
1545660654372,enter,b828,sprint,,mobile
1545660674607,respond,q828,sprint,b,mobile
1545660678324,submit,b828,sprint,,mobile
1545660685698,enter,b828,adaptive_offer,,mobile
1545660706817,respond,q828,adaptive_offer,c,mobile
1545660709133,submit,b828,adaptive_offer,,mobile
1545660720428,enter,b509,adaptive_offer,,mobile
1545660737915,respond,q509,adaptive_offer,a,mobile
1545660740411,submit,b509,adaptive_offer,,mobile
1545660749288,enter,b8316,sprint,,mobile
1545660768304,respond,q11263,sprint,b,mobile
1545660771186,submit,b8316,sprint,,mobile
1545660776027,enter,b945,sprint,,mobile
1545660786163,respond,q945,sprint,a,mobile
1545660795549,submit,b945,sprint,,mobile
1545660816293,enter,b435,sprint,,mobile
1545660833946,respond,q435,sprint,b,mobile
1545660836765,submit,b435,sprint,,mobile
1545660908214,enter,b3279,sprint,,mobile
1545660921524,respond,q4747,sprint,d,mobile
1545660924441,submit,b3279,sprint,,mobile
1545660934475,enter,b2198,sprint,,mobile
1545660951578,respond,q3666,sprint,c,mobile
1545660955098,submit,b2198,sprint,,mobile
1545660970813,enter,b3317,sprint,,mobile
1545660989240,respond,q4785,sprint,d,mobile
1545660991926,submit,b3317,sprint,,mobile
1545660997931,enter,b7160,sprint,,mobile
1545661020168,respond,q9809,sprint,d,mobile
1545661023350,submit,b7160,sprint,,mobile
1545661030178,enter,b2306,sprint,,mobile
1545661056860,respond,q3774,sprint,b,mobile
1545661059696,submit,b2306,sprint,,mobile
1545661075859,enter,b5070,sprint,,mobile
1545661114722,respond,q6538,sprint,c,mobile
1545661118515,submit,b5070,sprint,,mobile
1545661127555,enter,b2216,sprint,,mobile
1545661144630,respond,q3684,sprint,d,mobile
1545661147804,respond,q3684,sprint,a,mobile
1545661148857,respond,q3684,sprint,c,mobile
1545661152180,respond,q3684,sprint,b,mobile
1545661152711,respond,q3684,sprint,a,mobile
1545661159364,submit,b2216,sprint,,mobile
1545661201913,enter,b5936,sprint,,mobile
1545661220018,respond,q8585,sprint,b,mobile
1545661222853,submit,b5936,sprint,,mobile
1545661228309,enter,b2882,sprint,,mobile
1545661242774,respond,q4350,sprint,a,mobile
1545661257442,submit,b2882,sprint,,mobile
1545661263333,enter,b3041,sprint,,mobile
1545661286217,respond,q4509,sprint,b,mobile
1545661289083,submit,b3041,sprint,,mobile
