timestamp,action_type,item_id,source,user_answer,platform
1550976177067,enter,b4356,diagnosis,,web
1550976195194,respond,q5824,diagnosis,d,web
1550976263364,respond,q5824,diagnosis,d,web
1550976265101,submit,b4356,diagnosis,,web
1550976269456,enter,b3330,diagnosis,,web
1550976290072,respond,q4798,diagnosis,d,web
1550976291414,submit,b3330,diagnosis,,web
1550976293129,enter,b3251,diagnosis,,web
1550976305996,respond,q4719,diagnosis,b,web
1550976307533,submit,b3251,diagnosis,,web
1550976309789,enter,b2482,diagnosis,,web
1550976349606,respond,q3950,diagnosis,d,web
1550976350631,submit,b2482,diagnosis,,web
1550976352227,enter,b4337,diagnosis,,web
1550976381344,respond,q5805,diagnosis,a,web
1550976382347,submit,b4337,diagnosis,,web
1550976384358,enter,b3303,diagnosis,,web
1550976396800,respond,q4771,diagnosis,d,web
1550976397904,submit,b3303,diagnosis,,web
1550976399523,enter,b2201,diagnosis,,web
1550976429601,respond,q3669,diagnosis,c,web
1550976430905,submit,b2201,diagnosis,,web
1550976433214,enter,b3665,diagnosis,,web
1550976465707,respond,q5133,diagnosis,d,web
1550976467420,submit,b3665,diagnosis,,web
1550976469337,enter,b2557,diagnosis,,web
1550976487688,respond,q4025,diagnosis,d,web
1550976488580,submit,b2557,diagnosis,,web
1550976490336,enter,b3950,diagnosis,,web
1550976519840,respond,q5418,diagnosis,b,web
1550976520793,submit,b3950,diagnosis,,web
