timestamp,action_type,item_id,source,user_answer,platform
1558617521691,enter,b4131,diagnosis,,web
1558617535411,respond,q5599,diagnosis,a,web
1558617538174,submit,b4131,diagnosis,,web
1558617543244,enter,b315,diagnosis,,web
1558617552478,respond,q315,diagnosis,a,web
1558617555171,submit,b315,diagnosis,,web
1558617558142,enter,b3948,diagnosis,,web
1558617579563,respond,q5416,diagnosis,c,web
1558617580516,submit,b3948,diagnosis,,web
1558617582516,enter,b2482,diagnosis,,web
1558617608901,respond,q3950,diagnosis,d,web
1558617611703,submit,b2482,diagnosis,,web
1558617615114,enter,b6976,diagnosis,,web
1558617635214,respond,q9625,diagnosis,a,web
1558617639004,submit,b6976,diagnosis,,web
1558617641658,enter,b3763,diagnosis,,web
1558617641855,respond,q5231,diagnosis,b,web
1558617681742,respond,q5231,diagnosis,c,web
1558617684057,submit,b3763,diagnosis,,web
1558617686781,enter,b4964,diagnosis,,web
1558617718896,respond,q6432,diagnosis,d,web
1558617720008,submit,b4964,diagnosis,,web
1558617722409,enter,b7373,diagnosis,,web
1558617731647,respond,q10022,diagnosis,c,web
1558617733761,submit,b7373,diagnosis,,web
1558617735779,enter,b3524,diagnosis,,web
1558617753268,respond,q4992,diagnosis,b,web
1558617758698,respond,q4992,diagnosis,c,web
1558617759604,submit,b3524,diagnosis,,web
