timestamp,action_type,item_id,source,user_answer,platform
1572745778021,enter,b4249,diagnosis,,mobile
1572745802423,respond,q5717,diagnosis,a,mobile
1572745812763,submit,b4249,diagnosis,,mobile
1572745812907,enter,b4607,diagnosis,,mobile
1572745833072,respond,q6075,diagnosis,b,mobile
1572745851136,respond,q6075,diagnosis,a,mobile
1572745859999,submit,b4607,diagnosis,,mobile
1572745860131,enter,b7336,diagnosis,,mobile
1572745886380,respond,q9985,diagnosis,d,mobile
1572745895200,submit,b7336,diagnosis,,mobile
1572745895346,enter,b6392,diagnosis,,mobile
1572745929968,respond,q9041,diagnosis,a,mobile
1572745938954,submit,b6392,diagnosis,,mobile
1572745939088,enter,b7023,diagnosis,,mobile
1572745997560,respond,q9672,diagnosis,b,mobile
1572746021750,submit,b7023,diagnosis,,mobile
1572746055963,enter,b5972,diagnosis,,mobile
1572746100852,respond,q8621,diagnosis,b,mobile
1572746181314,submit,b5972,diagnosis,,mobile
1572746181448,enter,b3883,diagnosis,,mobile
1572746242635,respond,q5351,diagnosis,b,mobile
1572746248653,respond,q5351,diagnosis,a,mobile
1572746274907,submit,b3883,diagnosis,,mobile
1572746275011,enter,b2667,diagnosis,,mobile
1572746374896,respond,q4135,diagnosis,a,mobile
1572746386817,submit,b2667,diagnosis,,mobile
1572746386933,enter,b2683,diagnosis,,mobile
1572746422529,respond,q4151,diagnosis,d,mobile
1572746430092,submit,b2683,diagnosis,,mobile
