timestamp,action_type,item_id,source,user_answer,platform
1545729346900,enter,b5778,diagnosis,,mobile
1545729375784,respond,q8427,diagnosis,a,mobile
1545729397355,respond,q8427,diagnosis,c,mobile
1545729397844,respond,q8427,diagnosis,d,mobile
1545729398262,respond,q8427,diagnosis,b,mobile
1545729400975,respond,q8427,diagnosis,c,mobile
1545729401638,respond,q8427,diagnosis,d,mobile
1545729402180,respond,q8427,diagnosis,b,mobile
1545729406108,respond,q8427,diagnosis,a,mobile
1545729409608,submit,b5778,diagnosis,,mobile
1545729409698,enter,b1110,diagnosis,,mobile
1545729426856,respond,q1110,diagnosis,c,mobile
1545729430504,submit,b1110,diagnosis,,mobile
1545729430615,enter,b297,diagnosis,,mobile
1545729449155,respond,q297,diagnosis,c,mobile
1545729453641,submit,b297,diagnosis,,mobile
1545729453693,enter,b218,diagnosis,,mobile
1545729474333,respond,q218,diagnosis,c,mobile
1545729479737,submit,b218,diagnosis,,mobile
1545729479812,enter,b1296,diagnosis,,mobile
1545729493113,respond,q1296,diagnosis,b,mobile
1545729496895,respond,q1296,diagnosis,c,mobile
1545729500529,submit,b1296,diagnosis,,mobile
1545729500607,enter,b5626,diagnosis,,mobile
1545729519257,respond,q8155,diagnosis,d,mobile
1545729525303,submit,b5626,diagnosis,,mobile
1545729525363,enter,b7,diagnosis,,mobile
1545729545952,respond,q7,diagnosis,c,mobile
1545729554633,submit,b7,diagnosis,,mobile
1545729660184,enter,b620,sprint,,mobile
1545729675216,respond,q620,sprint,a,mobile
1545729677405,submit,b620,sprint,,mobile
