timestamp,action_type,item_id,source,user_answer,platform
1562467382929,enter,b3123,diagnosis,,mobile
1562467406093,respond,q4591,diagnosis,a,mobile
1562467412469,submit,b3123,diagnosis,,mobile
1562467412533,enter,b1201,diagnosis,,mobile
1562467430730,respond,q1201,diagnosis,c,mobile
1562467434600,submit,b1201,diagnosis,,mobile
1562467434669,enter,b3953,diagnosis,,mobile
1562467456314,respond,q5421,diagnosis,b,mobile
1562467460438,submit,b3953,diagnosis,,mobile
1562467460522,enter,b3933,diagnosis,,mobile
1562467484535,respond,q5401,diagnosis,d,mobile
1562467488120,submit,b3933,diagnosis,,mobile
1562467488198,enter,b3063,diagnosis,,mobile
1562467501230,respond,q4531,diagnosis,b,mobile
1562467509012,respond,q4531,diagnosis,c,mobile
1562467514520,submit,b3063,diagnosis,,mobile
1562467514579,enter,b4191,diagnosis,,mobile
1562467550797,respond,q5659,diagnosis,b,mobile
1562467557443,submit,b4191,diagnosis,,mobile
1562467557494,enter,b3756,diagnosis,,mobile
1562467584340,respond,q5224,diagnosis,d,mobile
1562467613547,submit,b3756,diagnosis,,mobile
1562467613607,enter,b4978,diagnosis,,mobile
1562467680342,respond,q6446,diagnosis,d,mobile
1562467684580,submit,b4978,diagnosis,,mobile
1562467684635,enter,b3468,diagnosis,,mobile
1562467721020,respond,q4936,diagnosis,b,mobile
1562467725231,submit,b3468,diagnosis,,mobile
1562467725295,enter,b3,diagnosis,,mobile
1562467744499,respond,q3,diagnosis,c,mobile
1562467748663,submit,b3,diagnosis,,mobile
