timestamp,action_type,item_id,source,user_answer,platform
1574314058221,enter,b3719,diagnosis,,mobile
1574314068599,respond,q5187,diagnosis,a,mobile
1574314074729,submit,b3719,diagnosis,,mobile
1574314074796,enter,b2808,diagnosis,,mobile
1574314081970,respond,q4276,diagnosis,c,mobile
1574314086290,submit,b2808,diagnosis,,mobile
1574314086404,enter,b5722,diagnosis,,mobile
1574314092406,respond,q8371,diagnosis,c,mobile
1574314096551,submit,b5722,diagnosis,,mobile
1574314440559,enter,b4711,diagnosis,,mobile
1574314446787,respond,q6179,diagnosis,b,mobile
1574314451342,submit,b4711,diagnosis,,mobile
1574314451409,enter,b3304,diagnosis,,mobile
1574314462006,respond,q4772,diagnosis,d,mobile
1574314466456,submit,b3304,diagnosis,,mobile
