timestamp,action_type,item_id,source,user_answer,platform
1543852595329,enter,b2262,diagnosis,,mobile
1543852628970,respond,q3730,diagnosis,a,mobile
1543852632899,submit,b2262,diagnosis,,mobile
1543852632973,enter,b4357,diagnosis,,mobile
1543852656020,respond,q5825,diagnosis,d,mobile
1543852663285,respond,q5825,diagnosis,d,mobile
1543852664702,respond,q5825,diagnosis,c,mobile
1543852669024,submit,b4357,diagnosis,,mobile
1543852669068,enter,b2465,diagnosis,,mobile
1543852721550,respond,q3933,diagnosis,d,mobile
1543852725889,submit,b2465,diagnosis,,mobile
1543852725931,enter,b4581,diagnosis,,mobile
1543852750344,respond,q6049,diagnosis,c,mobile
1543852753882,submit,b4581,diagnosis,,mobile
1543852753929,enter,b380,diagnosis,,mobile
1543852771726,respond,q380,diagnosis,b,mobile
1543852775245,submit,b380,diagnosis,,mobile
