timestamp,action_type,item_id,source,user_answer,platform
1551398423217,enter,b3265,diagnosis,,mobile
1551398449749,respond,q4733,diagnosis,a,mobile
1551398453463,submit,b3265,diagnosis,,mobile
1551398453538,enter,b4391,diagnosis,,mobile
1551398463080,respond,q5859,diagnosis,c,mobile
1551398466565,submit,b4391,diagnosis,,mobile
1551398466631,enter,b4833,diagnosis,,mobile
1551398499204,respond,q6301,diagnosis,c,mobile
1551398503667,submit,b4833,diagnosis,,mobile
1551398503738,enter,b5128,diagnosis,,mobile
1551398529400,respond,q6722,diagnosis,c,mobile
1551398533100,submit,b5128,diagnosis,,mobile
1551398533196,enter,b3303,diagnosis,,mobile
1551398579750,respond,q4771,diagnosis,b,mobile
1551398584983,submit,b3303,diagnosis,,mobile
1551398585077,enter,b5060,diagnosis,,mobile
1551398607966,respond,q6528,diagnosis,b,mobile
1551398611841,submit,b5060,diagnosis,,mobile
1551398611915,enter,b3791,diagnosis,,mobile
1551398657327,respond,q5259,diagnosis,c,mobile
1551398661426,submit,b3791,diagnosis,,mobile
1551398661487,enter,b4976,diagnosis,,mobile
1551398687487,respond,q6444,diagnosis,b,mobile
1551398690865,submit,b4976,diagnosis,,mobile
1551398690951,enter,b4978,diagnosis,,mobile
1551398718217,respond,q6446,diagnosis,d,mobile
1551398723775,submit,b4978,diagnosis,,mobile
1551398723843,enter,b7373,diagnosis,,mobile
1551398739773,respond,q10022,diagnosis,a,mobile
1551398744591,submit,b7373,diagnosis,,mobile
