timestamp,action_type,item_id,source,user_answer,platform
1547736251960,enter,b3095,diagnosis,,mobile
1547736285463,respond,q4563,diagnosis,b,mobile
1547736290284,respond,q4563,diagnosis,a,mobile
1547736294872,submit,b3095,diagnosis,,mobile
1547736294953,enter,b235,diagnosis,,mobile
1547736311918,respond,q235,diagnosis,b,mobile
1547736317213,submit,b235,diagnosis,,mobile
1547736317286,enter,b5060,diagnosis,,mobile
1547736357672,respond,q6528,diagnosis,d,mobile
1547736361175,submit,b5060,diagnosis,,mobile
1547736361223,enter,b2718,diagnosis,,mobile
1547736379901,respond,q4186,diagnosis,c,mobile
1547736383665,submit,b2718,diagnosis,,mobile
1547736383711,enter,b4252,diagnosis,,mobile
1547736404433,respond,q5720,diagnosis,a,mobile
1547736412338,submit,b4252,diagnosis,,mobile
1547736426537,enter,b4252,diagnosis,,mobile
1547736437444,respond,q5720,diagnosis,b,mobile
1547736440510,submit,b4252,diagnosis,,mobile
1547736440574,enter,b2165,diagnosis,,mobile
1547736449209,respond,q3633,diagnosis,a,mobile
1547736453096,respond,q3633,diagnosis,b,mobile
1547736468251,submit,b2165,diagnosis,,mobile
1547736468327,enter,b99,diagnosis,,mobile
1547736478796,respond,q99,diagnosis,a,mobile
1547736489783,respond,q99,diagnosis,a,mobile
1547736493357,submit,b99,diagnosis,,mobile
1547736493410,enter,b4914,diagnosis,,mobile
1547736506312,respond,q6382,diagnosis,d,mobile
1547736509412,respond,q6382,diagnosis,b,mobile
1547736515438,submit,b4914,diagnosis,,mobile
1547736515472,enter,b6992,diagnosis,,mobile
1547736532305,respond,q9641,diagnosis,a,mobile
1547736537591,submit,b6992,diagnosis,,mobile
1547736537649,enter,b2671,diagnosis,,mobile
1547736565970,respond,q4139,diagnosis,b,mobile
1547736572595,submit,b2671,diagnosis,,mobile
1547736572647,enter,b4801,diagnosis,,mobile
1547736583243,respond,q6269,diagnosis,d,mobile
1547736588550,submit,b4801,diagnosis,,mobile
1547736678213,enter,b4215,sprint,,mobile
1547736686775,respond,q5683,sprint,a,mobile
1547736690724,submit,b4215,sprint,,mobile
1547736696094,enter,b4720,sprint,,mobile
1547736706485,respond,q6188,sprint,c,mobile
1547736712138,respond,q6188,sprint,b,mobile
1547736715358,respond,q6188,sprint,c,mobile
1547736725542,submit,b4720,sprint,,mobile
1547736735353,enter,b3005,sprint,,mobile
1547736744899,respond,q4473,sprint,b,mobile
1547736745502,respond,q4473,sprint,a,mobile
1547736756892,submit,b3005,sprint,,mobile
1547736786567,enter,b6291,sprint,,mobile
1547736789052,respond,q8940,sprint,a,mobile
1547736793224,submit,b6291,sprint,,mobile
1547736813468,enter,b4581,sprint,,mobile
1547736823722,respond,q6049,sprint,a,mobile
1547736828706,submit,b4581,sprint,,mobile
1547736846529,enter,b4775,sprint,,mobile
1547736855683,respond,q6243,sprint,a,mobile
1547736859290,respond,q6243,sprint,d,mobile
1547736863832,submit,b4775,sprint,,mobile
1547736868509,enter,b3572,sprint,,mobile
1547736882832,respond,q5040,sprint,a,mobile
1547736886328,submit,b3572,sprint,,mobile
1547736894572,enter,b7414,sprint,,mobile
1547736915373,respond,q10063,sprint,d,mobile
1547736929441,respond,q10063,sprint,c,mobile
1547736931902,submit,b7414,sprint,,mobile
1547736949890,enter,b4053,sprint,,mobile
1547736956425,respond,q5521,sprint,b,mobile
1547736958344,submit,b4053,sprint,,mobile
1547736966605,enter,b2556,sprint,,mobile
1547736974217,respond,q4024,sprint,a,mobile
1547736977606,submit,b2556,sprint,,mobile
1547805556487,enter,b3937,sprint,,mobile
1547805564694,respond,q5405,sprint,a,mobile
1547805569177,submit,b3937,sprint,,mobile
1547805610968,enter,b7184,sprint,,mobile
1547805623339,respond,q9833,sprint,a,mobile
1547805631856,submit,b7184,sprint,,mobile
1547805657826,enter,b2441,sprint,,mobile
1547805670315,respond,q3909,sprint,a,mobile
1547805678547,respond,q3909,sprint,b,mobile
1547805687833,submit,b2441,sprint,,mobile
1547805700358,enter,b2828,sprint,,mobile
1547805715099,respond,q4296,sprint,a,mobile
1547805718992,submit,b2828,sprint,,mobile
1547805743181,enter,b2377,sprint,,mobile
1547805765151,respond,q3845,sprint,a,mobile
1547805770811,submit,b2377,sprint,,mobile
1547805783786,enter,b7642,sprint,,mobile
1547805792461,respond,q10291,sprint,d,mobile
1547805803951,respond,q10291,sprint,d,mobile
1547805807327,submit,b7642,sprint,,mobile
1547805825905,enter,b4582,sprint,,mobile
1547805833724,respond,q6050,sprint,a,mobile
1547805843098,submit,b4582,sprint,,mobile
1547805849531,enter,b2579,sprint,,mobile
1547805869959,respond,q4047,sprint,a,mobile
1547805877148,submit,b2579,sprint,,mobile
1547805882824,enter,b3774,sprint,,mobile
1547805912122,respond,q5242,sprint,b,mobile
1547805912861,respond,q5242,sprint,a,mobile
1547805916376,submit,b3774,sprint,,mobile
1547805916565,enter,b3774,sprint,,mobile
1547805925066,respond,q5242,sprint,b,mobile
1547805928406,respond,q5242,sprint,a,mobile
1547805931296,respond,q5242,sprint,b,mobile
1547805935813,submit,b3774,sprint,,mobile
1547805948572,enter,b6096,sprint,,mobile
1547805963401,respond,q8745,sprint,b,mobile
1547805966417,submit,b6096,sprint,,mobile
1547814519805,enter,b1374,sprint,,mobile
1547814538305,submit,b1374,sprint,,mobile
1547814549669,enter,b1316,sprint,,mobile
1547814569613,respond,q1316,sprint,b,mobile
1547814572054,submit,b1316,sprint,,mobile
1547814615479,enter,b646,sprint,,mobile
1547814624840,respond,q646,sprint,a,mobile
1547814630839,respond,q646,sprint,a,mobile
1547814633069,submit,b646,sprint,,mobile
1547814640089,enter,b8302,sprint,,mobile
1547814661545,respond,q11249,sprint,b,mobile
1547814663976,submit,b8302,sprint,,mobile
1547814670771,enter,b1297,sprint,,mobile
1547814683586,respond,q1297,sprint,b,mobile
1547814689764,submit,b1297,sprint,,mobile
1547814697222,enter,b835,sprint,,mobile
1547814716299,submit,b835,sprint,,mobile
1547814723510,enter,b1266,sprint,,mobile
1547814724765,submit,b1266,sprint,,mobile
1547814724924,enter,b1266,sprint,,mobile
1547814743684,respond,q1266,sprint,b,mobile
1547814747457,submit,b1266,sprint,,mobile
1547814753448,enter,b8315,sprint,,mobile
1547814762653,respond,q11262,sprint,a,mobile
