timestamp,action_type,item_id,source,user_answer,platform
1538888093643,enter,b2901,diagnosis,,mobile
1538888101834,respond,q4369,diagnosis,a,mobile
1538888112156,submit,b2901,diagnosis,,mobile
1538888112229,enter,b514,diagnosis,,mobile
1538888130050,respond,q514,diagnosis,b,mobile
1538888134428,submit,b514,diagnosis,,mobile
1538888134523,enter,b368,diagnosis,,mobile
1538888148203,submit,b368,diagnosis,,mobile
1538888253956,enter,b368,diagnosis,,mobile
1538888267601,respond,q368,diagnosis,b,mobile
1538888274265,submit,b368,diagnosis,,mobile
1538888274313,enter,b1290,diagnosis,,mobile
1538888275478,respond,q1290,diagnosis,b,mobile
1538888290428,submit,b1290,diagnosis,,mobile
1538888290459,enter,b336,diagnosis,,mobile
1538888291797,respond,q336,diagnosis,b,mobile
1538888294949,submit,b336,diagnosis,,mobile
