timestamp,action_type,item_id,source,user_answer,platform
1559186919412,enter,b4383,diagnosis,,mobile
1559186960798,respond,q5851,diagnosis,b,mobile
1559186971726,submit,b4383,diagnosis,,mobile
1559186971890,enter,b1211,diagnosis,,mobile
1559186988959,respond,q1211,diagnosis,c,mobile
1559186993734,submit,b1211,diagnosis,,mobile
1559186993827,enter,b3953,diagnosis,,mobile
1559187018586,respond,q5421,diagnosis,a,mobile
1559187023193,submit,b3953,diagnosis,,mobile
1559187023277,enter,b3916,diagnosis,,mobile
1559187057459,respond,q5384,diagnosis,c,mobile
1559187061610,submit,b3916,diagnosis,,mobile
1559187061722,enter,b3780,diagnosis,,mobile
1559187093372,respond,q5248,diagnosis,a,mobile
1559187098450,submit,b3780,diagnosis,,mobile
1559187098545,enter,b4692,diagnosis,,mobile
1559187122031,respond,q6160,diagnosis,c,mobile
1559187126158,submit,b4692,diagnosis,,mobile
1559187126240,enter,b2273,diagnosis,,mobile
1559187143122,respond,q3741,diagnosis,d,mobile
1559187149170,submit,b2273,diagnosis,,mobile
