timestamp,action_type,item_id,source,user_answer,platform
1550698248294,enter,b4702,diagnosis,,web
1550698320088,respond,q6170,diagnosis,b,web
1550698322985,submit,b4702,diagnosis,,web
1550698326219,enter,b3256,diagnosis,,web
1550698361444,respond,q4724,diagnosis,b,web
1550698373732,submit,b3256,diagnosis,,web
1550698375967,enter,b3345,diagnosis,,web
1550698387725,respond,q4813,diagnosis,a,web
1550698388944,submit,b3345,diagnosis,,web
1550698390736,enter,b4444,diagnosis,,web
1550698428065,respond,q5912,diagnosis,b,web
1550698430072,submit,b4444,diagnosis,,web
1550698431989,enter,b368,diagnosis,,web
1550698481146,respond,q368,diagnosis,b,web
1550698482131,submit,b368,diagnosis,,web
1550698484730,enter,b4211,diagnosis,,web
1550698495768,respond,q5679,diagnosis,a,web
1550698496568,submit,b4211,diagnosis,,web
1550698498467,enter,b3939,diagnosis,,web
1550698581016,respond,q5407,diagnosis,c,web
1550698581797,submit,b3939,diagnosis,,web
1550698584650,enter,b4096,diagnosis,,web
1550698611107,respond,q5564,diagnosis,b,web
1550698614321,submit,b4096,diagnosis,,web
1550698617733,enter,b3450,diagnosis,,web
1550698675336,respond,q4918,diagnosis,a,web
1550698676070,submit,b3450,diagnosis,,web
1550698678235,enter,b3098,diagnosis,,web
1550698716670,respond,q4566,diagnosis,d,web
1550698717280,submit,b3098,diagnosis,,web
