timestamp,action_type,item_id,source,user_answer,platform
1554644464082,enter,b4603,diagnosis,,mobile
1554644477985,respond,q6071,diagnosis,b,mobile
1554644481194,respond,q6071,diagnosis,c,mobile
1554644488543,submit,b4603,diagnosis,,mobile
1554644488584,enter,b3306,diagnosis,,mobile
1554644503356,respond,q4774,diagnosis,a,mobile
1554644508314,submit,b3306,diagnosis,,mobile
1554644508389,enter,b2996,diagnosis,,mobile
1554644524223,respond,q4464,diagnosis,a,mobile
1554644529546,submit,b2996,diagnosis,,mobile
1554644529578,enter,b4444,diagnosis,,mobile
1554644535203,respond,q5912,diagnosis,b,mobile
1554644545924,submit,b4444,diagnosis,,mobile
1554644545968,enter,b4707,diagnosis,,mobile
1554644566037,respond,q6175,diagnosis,d,mobile
1554644570064,submit,b4707,diagnosis,,mobile
1554644570103,enter,b2823,diagnosis,,mobile
1554644606758,respond,q4291,diagnosis,a,mobile
1554644610907,submit,b2823,diagnosis,,mobile
1554644610937,enter,b2273,diagnosis,,mobile
1554644621162,respond,q3741,diagnosis,a,mobile
1554644632318,submit,b2273,diagnosis,,mobile
1554644632360,enter,b5137,diagnosis,,mobile
1554644652562,respond,q6731,diagnosis,a,mobile
1554644657822,submit,b5137,diagnosis,,mobile
1554644657869,enter,b2536,diagnosis,,mobile
1554644668981,respond,q4004,diagnosis,a,mobile
1554644679825,submit,b2536,diagnosis,,mobile
1554644679863,enter,b3916,diagnosis,,mobile
1554644693498,respond,q5384,diagnosis,b,mobile
1554644699607,submit,b3916,diagnosis,,mobile
1554644699653,enter,b4211,diagnosis,,mobile
1554644710645,respond,q5679,diagnosis,d,mobile
1554644719080,submit,b4211,diagnosis,,mobile
1554644762318,enter,b4215,sprint,,mobile
1554644780601,respond,q5683,sprint,c,mobile
1554644784608,submit,b4215,sprint,,mobile
1554644798759,enter,b4595,sprint,,mobile
1554644805825,respond,q6063,sprint,d,mobile
1554644810487,submit,b4595,sprint,,mobile
1554644818219,enter,b2222,sprint,,mobile
1554644827148,respond,q3690,sprint,a,mobile
1554644830964,submit,b2222,sprint,,mobile
1554645016839,enter,b7560,sprint,,mobile
1554645032927,respond,q10209,sprint,a,mobile
1554645036285,submit,b7560,sprint,,mobile
