timestamp,action_type,item_id,source,user_answer,platform
1573836734776,enter,b4514,diagnosis,,mobile
1573836760666,respond,q5982,diagnosis,a,mobile
1573836766008,submit,b4514,diagnosis,,mobile
1573836766140,enter,b623,diagnosis,,mobile
1573836785495,respond,q623,diagnosis,c,mobile
1573836790196,submit,b623,diagnosis,,mobile
1573836790325,enter,b6902,diagnosis,,mobile
1573836819795,respond,q9551,diagnosis,d,mobile
1573836824575,submit,b6902,diagnosis,,mobile
1573836824694,enter,b6392,diagnosis,,mobile
1573836848453,respond,q9041,diagnosis,c,mobile
1573836852421,submit,b6392,diagnosis,,mobile
1573836852525,enter,b5602,diagnosis,,mobile
1573836880321,respond,q8131,diagnosis,d,mobile
1573836885341,submit,b5602,diagnosis,,mobile
1573836885429,enter,b3069,diagnosis,,mobile
1573836913931,respond,q4537,diagnosis,a,mobile
1573836918115,submit,b3069,diagnosis,,mobile
1573836918225,enter,b8023,diagnosis,,mobile
1573836942650,respond,q10970,diagnosis,b,mobile
1573836946758,submit,b8023,diagnosis,,mobile
1573836946844,enter,b7536,diagnosis,,mobile
1573836972081,respond,q10185,diagnosis,d,mobile
1573836976373,submit,b7536,diagnosis,,mobile
1573836976445,enter,b6903,diagnosis,,mobile
1573836997913,respond,q9552,diagnosis,d,mobile
1573837002182,submit,b6903,diagnosis,,mobile
1573837002296,enter,b4721,diagnosis,,mobile
1573837036699,respond,q6189,diagnosis,d,mobile
1573837042346,submit,b4721,diagnosis,,mobile
1573837042463,enter,b6181,diagnosis,,mobile
1573837066320,respond,q8830,diagnosis,b,mobile
1573837070676,submit,b6181,diagnosis,,mobile
1573896149196,enter,b1316,sprint,,mobile
1573896168487,respond,q1316,sprint,c,mobile
1573896172773,submit,b1316,sprint,,mobile
1573896223813,enter,b996,sprint,,mobile
1573896243406,respond,q996,sprint,b,mobile
1573896247267,submit,b996,sprint,,mobile
1573896276629,enter,b641,sprint,,mobile
1573896293971,respond,q641,sprint,b,mobile
1573896297435,submit,b641,sprint,,mobile
1573896335234,enter,b11884,sprint,,mobile
1573896356301,respond,q17821,sprint,b,mobile
1573896359807,submit,b11884,sprint,,mobile
1573896374911,enter,b581,sprint,,mobile
1573896393907,respond,q581,sprint,c,mobile
1573896397515,submit,b581,sprint,,mobile
1573896412875,enter,b1268,sprint,,mobile
1573896433308,respond,q1268,sprint,c,mobile
1573896436544,submit,b1268,sprint,,mobile
1573896449324,enter,b525,sprint,,mobile
1573896471577,submit,b525,sprint,,mobile
1573896580571,enter,b2710,sprint,,mobile
1573896602086,respond,q4178,sprint,c,mobile
1573896605482,submit,b2710,sprint,,mobile
1573896618816,enter,b4010,sprint,,mobile
1573896657273,respond,q5478,sprint,c,mobile
1573896661091,submit,b4010,sprint,,mobile
1573896681503,enter,b11433,sprint,,mobile
1573896706698,respond,q17196,sprint,d,mobile
1573896707522,respond,q17196,sprint,a,mobile
1573896713447,submit,b11433,sprint,,mobile
1573896730493,enter,b3579,sprint,,mobile
1573896765762,respond,q5047,sprint,c,mobile
1573896768585,submit,b3579,sprint,,mobile
1573896782045,enter,b6702,sprint,,mobile
1573896805952,respond,q9351,sprint,c,mobile
1573896812078,submit,b6702,sprint,,mobile
1573896825120,enter,b4623,sprint,,mobile
1573896845496,respond,q6091,sprint,c,mobile
1573896849337,submit,b4623,sprint,,mobile
1573896863670,enter,b5034,sprint,,mobile
1573896880546,respond,q6502,sprint,c,mobile
1573896884734,submit,b5034,sprint,,mobile
1573896895716,enter,b4754,sprint,,mobile
1573896920226,respond,q6222,sprint,b,mobile
1573896923514,submit,b4754,sprint,,mobile
1573896942629,enter,b3123,sprint,,mobile
1573896964519,respond,q4591,sprint,a,mobile
1573896968422,submit,b3123,sprint,,mobile
1573896985011,enter,b3031,sprint,,mobile
1573897008281,respond,q4499,sprint,a,mobile
1573897011498,submit,b3031,sprint,,mobile
1573897055171,enter,b3031,adaptive_offer,,mobile
1573897063281,respond,q4499,adaptive_offer,d,mobile
1573897067124,submit,b3031,adaptive_offer,,mobile
1573897073382,enter,b3123,adaptive_offer,,mobile
1573897077764,respond,q4591,adaptive_offer,b,mobile
1573897081285,submit,b3123,adaptive_offer,,mobile
