timestamp,action_type,item_id,source,user_answer,platform
1556172021391,enter,b3851,diagnosis,,web
1556172049207,respond,q5319,diagnosis,b,web
1556172049887,submit,b3851,diagnosis,,web
1556172053682,enter,b5076,diagnosis,,web
1556172078415,respond,q6544,diagnosis,b,web
1556172079458,submit,b5076,diagnosis,,web
1556172082687,enter,b326,diagnosis,,web
1556172105369,respond,q326,diagnosis,c,web
1556172106050,submit,b326,diagnosis,,web
1556172109799,enter,b390,diagnosis,,web
1556172128864,respond,q390,diagnosis,c,web
1556172129365,submit,b390,diagnosis,,web
1556172132817,enter,b3063,diagnosis,,web
1556172151638,respond,q4531,diagnosis,b,web
1556172152420,submit,b3063,diagnosis,,web
1556172155796,enter,b3181,diagnosis,,web
1556172170135,respond,q4649,diagnosis,b,web
1556172170719,submit,b3181,diagnosis,,web
