timestamp,action_type,item_id,source,user_answer,platform
1549132248681,enter,b2315,diagnosis,,mobile
1549132277739,respond,q3783,diagnosis,c,mobile
1549132282579,submit,b2315,diagnosis,,mobile
1549132282632,enter,b4132,diagnosis,,mobile
1549132310721,respond,q5600,diagnosis,a,mobile
1549132314474,submit,b4132,diagnosis,,mobile
1549132314581,enter,b218,diagnosis,,mobile
1549132334022,respond,q218,diagnosis,b,mobile
1549132339264,submit,b218,diagnosis,,mobile
1549132339349,enter,b7371,diagnosis,,mobile
1549132352617,respond,q10020,diagnosis,d,mobile
1549132356356,submit,b7371,diagnosis,,mobile
1549132356414,enter,b4588,diagnosis,,mobile
1549132380143,respond,q6056,diagnosis,d,mobile
1549132383158,submit,b4588,diagnosis,,mobile
1549132383216,enter,b4618,diagnosis,,mobile
1549132412071,respond,q6086,diagnosis,c,mobile
1549132415243,submit,b4618,diagnosis,,mobile
1549132415293,enter,b4120,diagnosis,,mobile
1549132430095,respond,q5588,diagnosis,b,mobile
1549132435067,submit,b4120,diagnosis,,mobile
1549132435150,enter,b3799,diagnosis,,mobile
1549132481864,respond,q5267,diagnosis,c,mobile
1549132488063,submit,b3799,diagnosis,,mobile
1549132541433,enter,b3095,sprint,,mobile
1549132558992,respond,q4563,sprint,a,mobile
1549132561906,submit,b3095,sprint,,mobile
1549132565945,enter,b2370,sprint,,mobile
1549132590950,respond,q3838,sprint,a,mobile
1549132593814,submit,b2370,sprint,,mobile
1549132612679,enter,b3905,sprint,,mobile
1549132656581,respond,q5373,sprint,a,mobile
1549132657588,submit,b3905,sprint,,mobile
1549132661870,enter,b3905,sprint,,mobile
1549132673103,respond,q5373,sprint,b,mobile
1549132676528,submit,b3905,sprint,,mobile
1549132689622,enter,b6716,sprint,,mobile
1549132720336,respond,q9365,sprint,a,mobile
1549132723695,submit,b6716,sprint,,mobile
1549132735691,enter,b3417,sprint,,mobile
1549132765396,respond,q4885,sprint,b,mobile
1549132768289,submit,b3417,sprint,,mobile
1549132776458,enter,b3352,sprint,,mobile
1549132820550,respond,q4820,sprint,d,mobile
1549132823842,submit,b3352,sprint,,mobile
1549132841034,enter,b3601,sprint,,mobile
1549132854060,respond,q5069,sprint,a,mobile
1549132856967,submit,b3601,sprint,,mobile
1549132869161,enter,b5742,sprint,,mobile
1549132897552,respond,q8391,sprint,b,mobile
1549132900245,submit,b5742,sprint,,mobile
1549132912952,enter,b4857,sprint,,mobile
1549132973205,respond,q6325,sprint,c,mobile
1549132976839,submit,b4857,sprint,,mobile
1549132995138,enter,b6038,sprint,,mobile
1549133021923,respond,q8687,sprint,b,mobile
1549133025062,submit,b6038,sprint,,mobile
1549133110789,enter,b499,sprint,,mobile
1549133128344,respond,q499,sprint,c,mobile
1549133131336,submit,b499,sprint,,mobile
1549133147230,enter,b1232,sprint,,mobile
1549133172244,respond,q1232,sprint,b,mobile
1549133175829,submit,b1232,sprint,,mobile
1549133187074,enter,b1233,sprint,,mobile
1549133205782,respond,q1233,sprint,a,mobile
1549133208860,submit,b1233,sprint,,mobile
1549133221592,enter,b8315,sprint,,mobile
1549133250709,respond,q11262,sprint,b,mobile
1549133253254,submit,b8315,sprint,,mobile
1549133264714,enter,b639,sprint,,mobile
1549133286070,respond,q639,sprint,b,mobile
1549133289328,submit,b639,sprint,,mobile
1549133303921,enter,b1070,sprint,,mobile
1549133326727,respond,q1070,sprint,c,mobile
1549133330501,submit,b1070,sprint,,mobile
1549133351291,enter,b648,sprint,,mobile
1549133369620,respond,q648,sprint,a,mobile
1549133373843,respond,q648,sprint,b,mobile
1549133377054,submit,b648,sprint,,mobile
1549133383858,enter,b8316,sprint,,mobile
1549133401881,respond,q11263,sprint,b,mobile
1549133404662,submit,b8316,sprint,,mobile
1549133410209,enter,b494,sprint,,mobile
1549133429087,respond,q494,sprint,a,mobile
1549133432973,submit,b494,sprint,,mobile
1549133447811,enter,b563,sprint,,mobile
1549133466061,respond,q563,sprint,a,mobile
1549133470038,submit,b563,sprint,,mobile
1549262959222,enter,b5055,sprint,,mobile
1549262994286,respond,q6523,sprint,a,mobile
1549262997336,submit,b5055,sprint,,mobile
1549263010820,enter,b4671,sprint,,mobile
1549263039432,respond,q6139,sprint,b,mobile
1549263042321,submit,b4671,sprint,,mobile
1549263056277,enter,b2590,sprint,,mobile
1549263095102,respond,q4058,sprint,d,mobile
1549263098312,submit,b2590,sprint,,mobile
1549263114747,enter,b7432,sprint,,mobile
