timestamp,action_type,item_id,source,user_answer,platform
1567398528894,enter,b198,tutor,,web
1567398566275,respond,q198,tutor,a,web
1567398569368,submit,b198,tutor,,web
1567398610313,enter,b1412,tutor,,web
1567398647191,respond,q1434,tutor,a,web
1567398656760,respond,q1434,tutor,c,web
1567398667808,respond,q1434,tutor,d,web
1567398669837,submit,b1412,tutor,,web
1567398670779,enter,b1412,tutor,,web
1567398742173,submit,b1412,tutor,,web
1567398743580,enter,b7403,tutor,,web
1567398775264,respond,q10052,tutor,a,web
1567398776915,submit,b7403,tutor,,web
1567398826899,enter,b7920,tutor,,web
1567398892253,respond,q10636,tutor,b,web
1567398911589,respond,q10636,tutor,a,web
1567398952046,respond,q10636,tutor,b,web
1567398967542,respond,q10636,tutor,d,web
1567398969176,submit,b7920,tutor,,web
1567399995523,enter,b194,tutor,,web
1567400030673,respond,q194,tutor,d,web
1567400032246,submit,b194,tutor,,web
1567400058111,enter,b1432,tutor,,web
1567400115220,respond,q1495,tutor,d,web
1567400139538,respond,q1495,tutor,a,web
1567400157147,respond,q1495,tutor,d,web
1567400158726,submit,b1432,tutor,,web
1567400160052,enter,b1432,tutor,,web
1567400370099,submit,b1432,tutor,,web
1567400383689,enter,b1594,tutor,,web
1567400432649,respond,q1980,tutor,c,web
1567400454213,respond,q1980,tutor,a,web
1567400466359,respond,q1980,tutor,a,web
1567400473911,submit,b1594,tutor,,web
1567400607459,enter,b7378,tutor,,web
1567400635679,respond,q10027,tutor,c,web
1567400639195,submit,b7378,tutor,,web
1567400723142,enter,b1456,tutor,,web
1567400767945,respond,q1567,tutor,a,web
1567400811521,submit,b1456,tutor,,web
1567400958345,enter,b7402,tutor,,web
1567400991420,respond,q10051,tutor,c,web
1567400993169,submit,b7402,tutor,,web
1567401034561,enter,b7393,tutor,,web
1567401082052,respond,q10042,tutor,d,web
1567401083532,submit,b7393,tutor,,web
1567401201521,enter,b1254,tutor,,web
1567401221545,respond,q1254,tutor,b,web
1567401223307,submit,b1254,tutor,,web
1567401236612,enter,b7921,tutor,,web
1567401317690,respond,q10640,tutor,d,web
1567401371343,respond,q10640,tutor,b,web
1567401388613,respond,q10640,tutor,a,web
1567401439999,respond,q10640,tutor,a,web
1567401455930,submit,b7921,tutor,,web
1567401959265,enter,b1336,tutor,,web
1567401989148,respond,q1336,tutor,a,web
1567401991068,submit,b1336,tutor,,web
1567401991771,enter,b1336,tutor,,web
1567402023015,submit,b1336,tutor,,web
1567402024811,enter,b7923,tutor,,web
1567402068248,respond,q10646,tutor,d,web
1567402151136,respond,q10646,tutor,b,web
1567402241173,respond,q10646,tutor,a,web
1567402313710,respond,q10646,tutor,a,web
1567402353477,respond,q10646,tutor,c,web
1567402355604,submit,b7923,tutor,,web
1567409427143,enter,b111,my_note,,web
1567409450967,respond,q111,my_note,a,web
1567409451802,submit,b111,my_note,,web
1567409459379,enter,b99,my_note,,web
1567409471370,respond,q99,my_note,a,web
1567409482002,submit,b99,my_note,,web
1567409488912,enter,b5528,my_note,,web
1567409537222,respond,q8057,my_note,c,web
1567409538058,submit,b5528,my_note,,web
1567409563618,enter,b112,my_note,,web
1567409588841,respond,q112,my_note,c,web
1567409589519,submit,b112,my_note,,web
1567409597010,enter,b5633,my_note,,web
1567409643989,respond,q8162,my_note,a,web
1567409653370,respond,q8162,my_note,b,web
1567409655673,submit,b5633,my_note,,web
1567409691159,enter,b65,my_note,,web
1567409716987,respond,q65,my_note,b,web
1567409717668,submit,b65,my_note,,web
1567409768917,enter,b3869,my_note,,web
1567409792866,respond,q5337,my_note,c,web
1567409793878,submit,b3869,my_note,,web
1567409813952,enter,b2554,my_note,,web
1567409854652,respond,q4022,my_note,b,web
1567409855448,submit,b2554,my_note,,web
1567409907406,enter,b4025,my_note,,web
1567409943487,respond,q5493,my_note,a,web
1567409945684,submit,b4025,my_note,,web
1567409985323,enter,b4786,my_note,,web
1567410024205,respond,q6254,my_note,a,web
1567410024856,submit,b4786,my_note,,web
1567410095375,enter,b4272,my_note,,web
1567410159545,respond,q5740,my_note,d,web
1567410160370,submit,b4272,my_note,,web
1567410184031,enter,b4883,my_note,,web
1567410211936,respond,q6351,my_note,d,web
1567410212623,submit,b4883,my_note,,web
1567410389076,enter,b2224,my_note,,web
1567410418420,respond,q3692,my_note,a,web
1567410419182,submit,b2224,my_note,,web
1567410504659,enter,b3592,my_note,,web
1567410546830,respond,q5060,my_note,d,web
1567410547504,submit,b3592,my_note,,web
1567410661969,enter,b2840,my_note,,web
1567410684343,respond,q4308,my_note,a,web
1567410684939,submit,b2840,my_note,,web
1567410960248,enter,b2230,my_note,,web
1567411008719,respond,q3698,my_note,d,web
1567411009184,submit,b2230,my_note,,web
1567411332189,enter,b3065,my_note,,web
1567411347401,respond,q4533,my_note,c,web
1567411348186,submit,b3065,my_note,,web
1567411599436,enter,b2467,my_note,,web
1567411702315,respond,q3935,my_note,b,web
1567411703084,submit,b2467,my_note,,web
1567412053673,enter,b3086,my_note,,web
1567412110501,respond,q4554,my_note,b,web
1567412112734,respond,q4554,my_note,c,web
1567412113735,submit,b3086,my_note,,web
1567412257146,enter,b3415,my_note,,web
1567412300364,respond,q4883,my_note,a,web
1567412302436,submit,b3415,my_note,,web
1567412934523,enter,b2233,my_note,,web
1567412970169,respond,q3701,my_note,d,web
1567412972917,submit,b2233,my_note,,web
1567413158754,enter,b1989,my_note,,web
1567413239790,respond,q3167,my_note,a,web
1567413245161,respond,q3165,my_note,c,web
1567413262278,respond,q3166,my_note,a,web
1567413268555,respond,q3167,my_note,b,web
1567413271875,submit,b1989,my_note,,web
1567413332344,enter,b2071,my_note,,web
1567413394939,respond,q3411,my_note,a,web
1567413407694,respond,q3412,my_note,a,web
1567413416463,respond,q3413,my_note,b,web
1567413439737,submit,b2071,my_note,,web
1567413501779,enter,b1827,my_note,,web
1567413548390,respond,q2680,my_note,a,web
1567413596408,respond,q2681,my_note,a,web
1567413615433,respond,q2679,my_note,c,web
1567413616545,respond,q2679,my_note,a,web
1567413617726,submit,b1827,my_note,,web
1567413695164,enter,b2039,my_note,,web
1567413772685,respond,q3315,my_note,a,web
1567413803817,respond,q3317,my_note,a,web
1567413830283,respond,q3316,my_note,d,web
1567413830763,submit,b2039,my_note,,web
1567413918116,enter,b2069,my_note,,web
1567413989761,respond,q3407,my_note,b,web
1567413998706,respond,q3405,my_note,a,web
1567414001925,respond,q3405,my_note,b,web
1567414021318,respond,q3406,my_note,b,web
1567414025213,submit,b2069,my_note,,web
1567414543227,enter,b1493,my_note,,web
1567414589832,respond,q1678,my_note,a,web
1567414619855,respond,q1677,my_note,c,web
1567414623691,respond,q1679,my_note,a,web
1567414626599,submit,b1493,my_note,,web
1567414837440,enter,b1671,my_note,,web
1567414869515,respond,q2211,my_note,b,web
1567414894917,respond,q2212,my_note,c,web
1567414897221,respond,q2213,my_note,a,web
1567414898146,submit,b1671,my_note,,web
1567414907141,enter,b1473,my_note,,web
1567414987670,respond,q1617,my_note,a,web
1567415007360,respond,q1618,my_note,d,web
1567415050367,respond,q1619,my_note,d,web
1567415102093,respond,q1618,my_note,a,web
1567415112677,respond,q1619,my_note,a,web
1567415114462,submit,b1473,my_note,,web
1567415455045,enter,b1446,my_note,,web
