timestamp,action_type,item_id,source,user_answer,platform
1551521039249,enter,b3090,diagnosis,,web
1551521065088,respond,q4558,diagnosis,b,web
1551521066159,submit,b3090,diagnosis,,web
1551521070001,enter,b3622,diagnosis,,web
1551521081287,respond,q5090,diagnosis,d,web
1551521082703,submit,b3622,diagnosis,,web
1551521084551,enter,b2557,diagnosis,,web
1551521103448,respond,q4025,diagnosis,b,web
1551521104280,submit,b2557,diagnosis,,web
1551521106323,enter,b2575,diagnosis,,web
1551521147920,respond,q4043,diagnosis,d,web
1551521152040,submit,b2575,diagnosis,,web
1551521153699,enter,b2577,diagnosis,,web
1551521219112,respond,q4045,diagnosis,a,web
1551521220072,respond,q4045,diagnosis,d,web
1551521222192,submit,b2577,diagnosis,,web
1551521224018,enter,b214,diagnosis,,web
1551521253096,respond,q214,diagnosis,b,web
1551521268920,respond,q214,diagnosis,a,web
1551521269823,submit,b214,diagnosis,,web
1551521271788,enter,b4191,diagnosis,,web
1551521290128,respond,q5659,diagnosis,d,web
1551521290920,submit,b4191,diagnosis,,web
1551521293085,enter,b4302,diagnosis,,web
1551521316072,respond,q5770,diagnosis,b,web
1551521317200,submit,b4302,diagnosis,,web
