timestamp,action_type,item_id,source,user_answer,platform
1570167899538,enter,b3849,diagnosis,,mobile
1570167912450,respond,q5317,diagnosis,a,mobile
1570167918469,respond,q5317,diagnosis,a,mobile
1570167927156,submit,b3849,diagnosis,,mobile
1570167927250,enter,b3194,diagnosis,,mobile
1570167963018,respond,q4662,diagnosis,b,mobile
1570167969706,submit,b3194,diagnosis,,mobile
1570167969778,enter,b7639,diagnosis,,mobile
1570168044761,respond,q10288,diagnosis,d,mobile
1570168050994,submit,b7639,diagnosis,,mobile
1570168051074,enter,b7288,diagnosis,,mobile
1570168071646,respond,q9937,diagnosis,d,mobile
1570168077226,submit,b7288,diagnosis,,mobile
1570168077310,enter,b6294,diagnosis,,mobile
1570168100281,respond,q8943,diagnosis,c,mobile
1570168105715,submit,b6294,diagnosis,,mobile
1570168105785,enter,b7676,diagnosis,,mobile
1570168144236,respond,q10325,diagnosis,d,mobile
1570168148676,submit,b7676,diagnosis,,mobile
1570168148753,enter,b8202,diagnosis,,mobile
1570168149341,submit,b8202,diagnosis,,mobile
1570168149397,enter,b8202,diagnosis,,mobile
1570168193137,submit,b8202,diagnosis,,mobile
