timestamp,action_type,item_id,source,user_answer,platform
1548737597034,enter,b2159,diagnosis,,web
1548737622059,respond,q3627,diagnosis,b,web
1548737622717,submit,b2159,diagnosis,,web
1548737625734,enter,b3713,diagnosis,,web
1548737632057,respond,q5181,diagnosis,d,web
1548737632611,submit,b3713,diagnosis,,web
1548737634909,enter,b377,diagnosis,,web
1548737646913,respond,q377,diagnosis,a,web
1548737651338,submit,b377,diagnosis,,web
1548737653283,enter,b4707,diagnosis,,web
1548737668690,respond,q6175,diagnosis,b,web
1548737672993,respond,q6175,diagnosis,c,web
1548737673857,submit,b4707,diagnosis,,web
1548737675810,enter,b5774,diagnosis,,web
1548737697964,respond,q8423,diagnosis,b,web
1548737700331,submit,b5774,diagnosis,,web
1548737702175,enter,b3799,diagnosis,,web
1548737718394,respond,q5267,diagnosis,c,web
1548737723475,submit,b3799,diagnosis,,web
1548737725551,enter,b4444,diagnosis,,web
1548737748857,respond,q5912,diagnosis,b,web
1548737750092,submit,b4444,diagnosis,,web
1548737751697,enter,b3775,diagnosis,,web
1548737790146,respond,q5243,diagnosis,d,web
1548737790803,submit,b3775,diagnosis,,web
1548737793108,enter,b6046,diagnosis,,web
1548737809660,respond,q8695,diagnosis,a,web
1548737814138,submit,b6046,diagnosis,,web
1548737816003,enter,b4211,diagnosis,,web
1548737825984,respond,q5679,diagnosis,c,web
1548737826865,respond,q5679,diagnosis,d,web
1548737828108,submit,b4211,diagnosis,,web
