timestamp,action_type,item_id,source,user_answer,platform
1561044866513,enter,b4941,diagnosis,,web
1561044889717,respond,q6409,diagnosis,a,web
1561044890502,submit,b4941,diagnosis,,web
1561044894917,enter,b4080,diagnosis,,web
1561044905925,respond,q5548,diagnosis,c,web
1561044907155,submit,b4080,diagnosis,,web
1561044909047,enter,b2165,diagnosis,,web
1561044953353,respond,q3633,diagnosis,d,web
1561044954039,submit,b2165,diagnosis,,web
1561044957018,enter,b6929,diagnosis,,web
1561044995962,respond,q9578,diagnosis,d,web
1561044997568,submit,b6929,diagnosis,,web
1561044999854,enter,b3779,diagnosis,,web
1561045041919,respond,q5247,diagnosis,b,web
1561045043518,submit,b3779,diagnosis,,web
1561045045342,enter,b7373,diagnosis,,web
1561045080856,respond,q10022,diagnosis,a,web
1561045087365,submit,b7373,diagnosis,,web
1561045089212,enter,b3797,diagnosis,,web
1561045133235,respond,q5265,diagnosis,b,web
1561045134095,submit,b3797,diagnosis,,web
1561045135652,enter,b3974,diagnosis,,web
1561045151854,respond,q5442,diagnosis,b,web
1561045159529,submit,b3974,diagnosis,,web
1561045247347,enter,b5137,diagnosis,,web
1561045256975,respond,q6731,diagnosis,a,web
1561045257837,submit,b5137,diagnosis,,web
1561045260057,enter,b5039,diagnosis,,web
1561045292471,respond,q6507,diagnosis,b,web
1561045293992,submit,b5039,diagnosis,,web
1561238738340,enter,b77,sprint,,mobile
1561238753460,respond,q77,sprint,a,mobile
1561238764388,submit,b77,sprint,,mobile
1561238811633,enter,b111,sprint,,mobile
1561238834940,respond,q111,sprint,a,mobile
1561238839232,submit,b111,sprint,,mobile
1561238849406,enter,b3,sprint,,mobile
1561238883196,respond,q3,sprint,b,mobile
1561238886237,submit,b3,sprint,,mobile
1561238902597,enter,b8192,sprint,,mobile
1561238916023,respond,q11139,sprint,b,mobile
1561238919629,submit,b8192,sprint,,mobile
1561238924474,enter,b192,sprint,,mobile
1561238946369,respond,q192,sprint,d,mobile
1561238949112,submit,b192,sprint,,mobile
1561238954494,enter,b5528,sprint,,mobile
1561238977704,respond,q8057,sprint,a,mobile
1561238980793,submit,b5528,sprint,,mobile
1561239001394,enter,b174,sprint,,mobile
1561239019945,respond,q174,sprint,a,mobile
1561239025606,submit,b174,sprint,,mobile
1561239033584,enter,b8127,sprint,,mobile
1561239056359,respond,q11074,sprint,b,mobile
1561239061249,submit,b8127,sprint,,mobile
1561239068477,enter,b135,sprint,,mobile
1561239093197,respond,q135,sprint,b,mobile
1561239096989,submit,b135,sprint,,mobile
1561239107165,enter,b190,sprint,,mobile
1561239131013,respond,q190,sprint,c,mobile
1561239135999,submit,b190,sprint,,mobile
1561239147837,enter,b5567,sprint,,mobile
1561239161563,respond,q8096,sprint,a,mobile
1561239177683,submit,b5567,sprint,,mobile
1561239220825,enter,b1297,sprint,,mobile
1561239238158,respond,q1297,sprint,b,mobile
1561239241361,submit,b1297,sprint,,mobile
1561239255007,enter,b336,sprint,,mobile
