timestamp,action_type,item_id,source,user_answer,platform
1541928543580,enter,b2349,diagnosis,,mobile
1541928590538,respond,q3817,diagnosis,a,mobile
1541928595131,submit,b2349,diagnosis,,mobile
1541928595209,enter,b4820,diagnosis,,mobile
1541928623275,respond,q6288,diagnosis,b,mobile
1541928627660,submit,b4820,diagnosis,,mobile
1541928627742,enter,b368,diagnosis,,mobile
1541928651705,respond,q368,diagnosis,a,mobile
1541928673751,submit,b368,diagnosis,,mobile
1541928673810,enter,b99,diagnosis,,mobile
1541928704430,respond,q99,diagnosis,a,mobile
1541928708053,submit,b99,diagnosis,,mobile
1541928708110,enter,b383,diagnosis,,mobile
1541928725142,respond,q383,diagnosis,b,mobile
1541928729164,submit,b383,diagnosis,,mobile
1541928729222,enter,b379,diagnosis,,mobile
1541928745514,respond,q379,diagnosis,a,mobile
1541928749841,submit,b379,diagnosis,,mobile
1541928749896,enter,b4618,diagnosis,,mobile
1541928805988,respond,q6086,diagnosis,c,mobile
1541928812387,submit,b4618,diagnosis,,mobile
1541928994564,enter,b4304,sprint,,mobile
1541929044533,respond,q5772,sprint,d,mobile
1541929048485,submit,b4304,sprint,,mobile
1541934973848,enter,b4315,sprint,,mobile
1541934997243,respond,q5783,sprint,b,mobile
1541935001259,submit,b4315,sprint,,mobile
1541935061270,enter,b3592,sprint,,mobile
1541935093557,respond,q5060,sprint,b,mobile
1541935096625,submit,b3592,sprint,,mobile
1541943865332,enter,b6487,sprint,,mobile
1541943901687,respond,q9136,sprint,c,mobile
1541943904756,submit,b6487,sprint,,mobile
1541944148190,enter,b3581,sprint,,mobile
1541944157170,respond,q5049,sprint,a,mobile
1541944160454,submit,b3581,sprint,,mobile
1541944183799,enter,b4986,sprint,,mobile
1541944219772,respond,q6454,sprint,c,mobile
1541944223275,submit,b4986,sprint,,mobile
1541944244143,enter,b4117,sprint,,mobile
1541944263536,respond,q5585,sprint,a,mobile
1541944266441,submit,b4117,sprint,,mobile
1541947272529,enter,b7686,sprint,,mobile
1541947422296,respond,q10335,sprint,c,mobile
1541947425793,submit,b7686,sprint,,mobile
1541947476515,enter,b5151,sprint,,mobile
1541947512931,respond,q6745,sprint,c,mobile
1541947516376,submit,b5151,sprint,,mobile
1541947538107,enter,b2557,sprint,,mobile
1541947558983,respond,q4025,sprint,c,mobile
1541947563744,submit,b2557,sprint,,mobile
1541976656431,enter,b2557,review_quiz,,mobile
1541976674642,respond,q4025,review_quiz,d,mobile
1541976677805,submit,b2557,review_quiz,,mobile
1541976684888,enter,b5151,review_quiz,,mobile
1541976702960,respond,q6745,review_quiz,c,mobile
1541976705496,submit,b5151,review_quiz,,mobile
1541977234634,enter,b7686,review_quiz,,mobile
1541977257571,respond,q10335,review_quiz,d,mobile
1541977260522,submit,b7686,review_quiz,,mobile
1541977317098,enter,b4117,review_quiz,,mobile
1541977347647,respond,q5585,review_quiz,a,mobile
1541977350511,submit,b4117,review_quiz,,mobile
1541977457866,enter,b4986,review_quiz,,mobile
1541977475265,respond,q6454,review_quiz,c,mobile
1541977478100,submit,b4986,review_quiz,,mobile
1541977482794,enter,b3581,review_quiz,,mobile
1541977529080,respond,q5049,review_quiz,a,mobile
1541977531734,submit,b3581,review_quiz,,mobile
1541977735635,enter,b6487,review_quiz,,mobile
1541977739821,respond,q9136,review_quiz,d,mobile
1541977743131,submit,b6487,review_quiz,,mobile
1541977784629,enter,b3592,review_quiz,,mobile
1541977798464,respond,q5060,review_quiz,c,mobile
1541977803602,submit,b3592,review_quiz,,mobile
1541978094779,enter,b4315,review_quiz,,mobile
1541978098085,respond,q5783,review_quiz,d,mobile
1541978101122,submit,b4315,review_quiz,,mobile
1541979540767,enter,b4304,review_quiz,,mobile
1541979610158,respond,q5772,review_quiz,b,mobile
1541979613167,submit,b4304,review_quiz,,mobile
1541980357250,enter,b4618,review_quiz,,mobile
1541980409490,respond,q6086,review_quiz,c,mobile
1541980412329,submit,b4618,review_quiz,,mobile
1541980440046,enter,b379,review_quiz,,mobile
1541980452034,respond,q379,review_quiz,a,mobile
1541980458390,submit,b379,review_quiz,,mobile
1541980470953,enter,b383,review_quiz,,mobile
1541980483697,respond,q383,review_quiz,b,mobile
1541980489317,submit,b383,review_quiz,,mobile
1541980496925,enter,b99,review_quiz,,mobile
1541980521881,respond,q99,review_quiz,a,mobile
1541980525167,submit,b99,review_quiz,,mobile
1541980540971,enter,b368,review_quiz,,mobile
1541980564009,respond,q368,review_quiz,a,mobile
1541980566538,submit,b368,review_quiz,,mobile
1541980590738,enter,b4820,review_quiz,,mobile
1541980613539,respond,q6288,review_quiz,b,mobile
1541980616603,submit,b4820,review_quiz,,mobile
1541980643311,enter,b2349,review_quiz,,mobile
1541980680132,respond,q3817,review_quiz,b,mobile
1541980680981,respond,q3817,review_quiz,a,mobile
1541980683307,submit,b2349,review_quiz,,mobile
1541980744299,enter,b2349,review_quiz,,mobile
1541980747697,respond,q3817,review_quiz,b,mobile
1541980751531,submit,b2349,review_quiz,,mobile
1541980756139,enter,b4820,review_quiz,,mobile
1541980764494,respond,q6288,review_quiz,a,mobile
1541980766935,submit,b4820,review_quiz,,mobile
1541980777971,enter,b368,review_quiz,,mobile
1541980792043,respond,q368,review_quiz,b,mobile
1541980794581,submit,b368,review_quiz,,mobile
1541980798601,enter,b4618,review_quiz,,mobile
1541980813909,respond,q6086,review_quiz,d,mobile
1541980816290,submit,b4618,review_quiz,,mobile
1541980838812,enter,b4304,review_quiz,,mobile
1541980843982,respond,q5772,review_quiz,d,mobile
1541980853900,submit,b4304,review_quiz,,mobile
1541980915043,enter,b632,sprint,,mobile
1541980939515,respond,q632,sprint,b,mobile
1541980944581,submit,b632,sprint,,mobile
1541980970972,enter,b725,sprint,,mobile
1541980996752,respond,q725,sprint,a,mobile
1541980999207,submit,b725,sprint,,mobile
1541981026056,enter,b1081,sprint,,mobile
1541981046167,respond,q1081,sprint,a,mobile
1541981048431,submit,b1081,sprint,,mobile
1541981070473,enter,b8314,sprint,,mobile
1541981098280,respond,q11261,sprint,b,mobile
1541981100614,submit,b8314,sprint,,mobile
1541981168286,enter,b1295,sprint,,mobile
1541981188139,respond,q1295,sprint,c,mobile
1541981190536,submit,b1295,sprint,,mobile
1541981220245,enter,b815,sprint,,mobile
1541981240854,respond,q815,sprint,a,mobile
1541981244736,submit,b815,sprint,,mobile
1541981273907,enter,b1038,sprint,,mobile
1541981296313,respond,q1038,sprint,a,mobile
1541981299086,submit,b1038,sprint,,mobile
1541981317532,enter,b8315,sprint,,mobile
1541981347051,respond,q11262,sprint,b,mobile
1541981349245,submit,b8315,sprint,,mobile
1541981374373,enter,b1111,sprint,,mobile
1541981399279,respond,q1111,sprint,a,mobile
1541981401601,submit,b1111,sprint,,mobile
1541981423050,enter,b1262,sprint,,mobile
1541981423464,respond,q1262,sprint,b,mobile
1541981451174,respond,q1262,sprint,c,mobile
1541981454029,submit,b1262,sprint,,mobile
1541987365729,enter,b4939,sprint,,mobile
1541987419044,respond,q6407,sprint,b,mobile
1541987421653,submit,b4939,sprint,,mobile
1542119969077,enter,b6748,sprint,,mobile
1542120043594,respond,q9397,sprint,b,mobile
1542120046849,submit,b6748,sprint,,mobile
1542120088351,enter,b2306,sprint,,mobile
1542120175501,respond,q3774,sprint,a,mobile
1542120179605,submit,b2306,sprint,,mobile
1542120228610,enter,b4671,sprint,,mobile
1542120421043,respond,q6139,sprint,b,mobile
1542120424261,submit,b4671,sprint,,mobile
1542120463495,enter,b6929,sprint,,mobile
1542120607410,respond,q9578,sprint,c,mobile
1542120610851,submit,b6929,sprint,,mobile
1542120688208,enter,b5891,sprint,,mobile
1542120769035,respond,q8540,sprint,d,mobile
1542120771900,submit,b5891,sprint,,mobile
1542120818985,enter,b6979,sprint,,mobile
1542120880379,respond,q9628,sprint,a,mobile
1542120883448,submit,b6979,sprint,,mobile
1542120946462,enter,b4716,sprint,,mobile
1542120986805,respond,q6184,sprint,b,mobile
1542121013388,submit,b4716,sprint,,mobile
1542121066731,enter,b3023,sprint,,mobile
1542121116939,respond,q4491,sprint,d,mobile
1542121119180,submit,b3023,sprint,,mobile
1542121136025,enter,b6154,sprint,,mobile
1542121359555,respond,q8803,sprint,b,mobile
1542121362306,submit,b6154,sprint,,mobile
1542121456790,enter,b3845,sprint,,mobile
1542121466045,respond,q5313,sprint,d,mobile
1542121486172,submit,b3845,sprint,,mobile
1542121567552,enter,b3923,sprint,,mobile
1542121618930,respond,q5391,sprint,a,mobile
1542121622553,submit,b3923,sprint,,mobile
