timestamp,action_type,item_id,source,user_answer,platform
1549323011336,enter,b5248,sprint,,mobile
1549323206196,respond,q7095,sprint,d,mobile
1549323222626,submit,b5248,sprint,,mobile
1549323236300,enter,b5323,sprint,,mobile
1549323505264,respond,q7342,sprint,c,mobile
1549323518730,respond,q7341,sprint,c,mobile
1549323519531,respond,q7340,sprint,a,mobile
1549323526024,submit,b5323,sprint,,mobile
1549323535213,enter,b5443,sprint,,mobile
1549323708788,respond,q7769,sprint,d,mobile
1549323715551,submit,b5443,sprint,,mobile
1549323740368,enter,b5398,sprint,,mobile
1549323904226,respond,q7636,sprint,c,mobile
1549323906282,respond,q7635,sprint,b,mobile
1549323910092,respond,q7635,sprint,a,mobile
1549323914716,submit,b5398,sprint,,mobile
1549323921650,enter,b5503,sprint,,mobile
1549324461317,respond,q7987,sprint,b,mobile
1549324465342,submit,b5503,sprint,,mobile
1549324654368,enter,b108,sprint,,mobile
1549324676995,respond,q108,sprint,c,mobile
1549324680418,submit,b108,sprint,,mobile
1549324688443,enter,b5650,sprint,,mobile
1549324716328,respond,q8179,sprint,d,mobile
1549324719172,submit,b5650,sprint,,mobile
1549324725622,enter,b60,sprint,,mobile
1549324754034,respond,q60,sprint,a,mobile
1549324756201,submit,b60,sprint,,mobile
1549324760924,enter,b8273,sprint,,mobile
1549324774522,respond,q11220,sprint,b,mobile
1549324777616,submit,b8273,sprint,,mobile
1549324782871,enter,b135,sprint,,mobile
1549324816132,respond,q135,sprint,b,mobile
1549324818757,submit,b135,sprint,,mobile
1549324825885,enter,b11,sprint,,mobile
1549324844678,respond,q11,sprint,c,mobile
1549324851099,submit,b11,sprint,,mobile
1549324858539,enter,b15,sprint,,mobile
1549324877122,respond,q15,sprint,c,mobile
1549324882748,respond,q15,sprint,d,mobile
1549324884726,submit,b15,sprint,,mobile
1549324890495,enter,b8260,sprint,,mobile
1549324900949,respond,q11207,sprint,c,mobile
1549324951783,submit,b8260,sprint,,mobile
1549324957379,enter,b5643,sprint,,mobile
1549324980972,respond,q8172,sprint,b,mobile
1549324983581,submit,b5643,sprint,,mobile
1549324989411,enter,b5545,sprint,,mobile
1549325012397,respond,q8074,sprint,d,mobile
1549325015146,submit,b5545,sprint,,mobile
1549325022873,enter,b10,sprint,,mobile
1549325034374,respond,q10,sprint,a,mobile
1549325048335,submit,b10,sprint,,mobile
1549325071553,enter,b8150,sprint,,mobile
1549325094336,respond,q11097,sprint,b,mobile
1549325097295,submit,b8150,sprint,,mobile
1549325103177,enter,b5608,sprint,,mobile
1549325113921,respond,q8137,sprint,a,mobile
1549325126355,submit,b5608,sprint,,mobile
1549325134261,enter,b79,sprint,,mobile
1549325144796,respond,q79,sprint,a,mobile
1549325158707,submit,b79,sprint,,mobile
1549325162666,enter,b5637,sprint,,mobile
1549325177827,respond,q8166,sprint,b,mobile
1549325189436,submit,b5637,sprint,,mobile
1549325204551,enter,b8208,sprint,,mobile
1549325226848,respond,q11155,sprint,b,mobile
1549325229891,submit,b8208,sprint,,mobile
1549325236299,enter,b192,sprint,,mobile
1549325258567,respond,q192,sprint,d,mobile
1549325261517,submit,b192,sprint,,mobile
1549325265166,enter,b5604,sprint,,mobile
1549325278304,respond,q8133,sprint,a,mobile
1549325290585,submit,b5604,sprint,,mobile
1549325296415,enter,b188,sprint,,mobile
1549325314211,respond,q188,sprint,c,mobile
1549325319686,submit,b188,sprint,,mobile
1549325322923,enter,b8226,sprint,,mobile
1549325335656,respond,q11173,sprint,b,mobile
1549325338421,submit,b8226,sprint,,mobile
1549325342570,enter,b65,sprint,,mobile
1549325352191,respond,q65,sprint,a,mobile
1549325354732,submit,b65,sprint,,mobile
1549325365295,enter,b186,sprint,,mobile
1549325377101,submit,b186,sprint,,mobile
1549325483160,enter,b186,sprint,,mobile
1549325503442,respond,q186,sprint,d,mobile
1549325507112,submit,b186,sprint,,mobile
1549325796134,enter,b186,adaptive_offer,,mobile
1549325818851,respond,q186,adaptive_offer,b,mobile
1549325821873,submit,b186,adaptive_offer,,mobile
1549325829270,enter,b65,adaptive_offer,,mobile
1549325846934,respond,q65,adaptive_offer,b,mobile
1549325856962,submit,b65,adaptive_offer,,mobile
1549326220393,enter,b5637,adaptive_offer,,mobile
1549326243591,respond,q8166,adaptive_offer,d,mobile
1549326246621,submit,b5637,adaptive_offer,,mobile
1549326255516,enter,b10,adaptive_offer,,mobile
1549326278720,respond,q10,adaptive_offer,d,mobile
1549326281072,submit,b10,adaptive_offer,,mobile
1549326303337,enter,b5528,sprint,,mobile
