timestamp,action_type,item_id,source,user_answer,platform
1559698862093,enter,b4562,diagnosis,,web
1559698871447,respond,q6030,diagnosis,a,web
1559698872316,submit,b4562,diagnosis,,web
1559698876861,enter,b3753,diagnosis,,web
1559698892896,respond,q5221,diagnosis,a,web
1559698893908,submit,b3753,diagnosis,,web
1559698896205,enter,b218,diagnosis,,web
1559698909738,respond,q218,diagnosis,b,web
1559698912139,submit,b218,diagnosis,,web
1559698914931,enter,b2882,diagnosis,,web
1559698944514,respond,q4350,diagnosis,a,web
1559698946437,submit,b2882,diagnosis,,web
1559698948115,enter,b3531,diagnosis,,web
1559698974275,respond,q4999,diagnosis,a,web
1559698975249,submit,b3531,diagnosis,,web
1559698978234,enter,b4410,diagnosis,,web
1559698999048,respond,q5878,diagnosis,a,web
1559699000223,submit,b4410,diagnosis,,web
1559699002805,enter,b2165,diagnosis,,web
1559699032193,respond,q3633,diagnosis,c,web
1559699033337,submit,b2165,diagnosis,,web
1559699035676,enter,b4337,diagnosis,,web
1559699061219,respond,q5805,diagnosis,c,web
1559699062356,submit,b4337,diagnosis,,web
