timestamp,action_type,item_id,source,user_answer,platform
1541321614791,enter,b5777,diagnosis,,web
1541321660376,respond,q8426,diagnosis,a,web
1541321661404,submit,b5777,diagnosis,,web
1541321663948,enter,b4188,diagnosis,,web
1541321689905,respond,q5656,diagnosis,c,web
1541321690668,submit,b4188,diagnosis,,web
1541321692485,enter,b2713,diagnosis,,web
1541321698245,respond,q4181,diagnosis,c,web
1541321699159,submit,b2713,diagnosis,,web
1541321700848,enter,b3653,diagnosis,,web
1541321717776,respond,q5121,diagnosis,b,web
1541321718463,submit,b3653,diagnosis,,web
1541321720484,enter,b5625,diagnosis,,web
1541321736984,respond,q8154,diagnosis,b,web
1541321737641,submit,b5625,diagnosis,,web
1541321739726,enter,b963,diagnosis,,web
1541321755464,respond,q963,diagnosis,a,web
1541321756210,submit,b963,diagnosis,,web
