timestamp,action_type,item_id,source,user_answer,platform
1552366090055,enter,b4011,diagnosis,,mobile
1552366102125,respond,q5479,diagnosis,b,mobile
1552366103709,respond,q5479,diagnosis,a,mobile
1552366109723,submit,b4011,diagnosis,,mobile
1552366109830,enter,b3144,diagnosis,,mobile
1552366117848,respond,q4612,diagnosis,c,mobile
1552366122490,submit,b3144,diagnosis,,mobile
1552366122565,enter,b5049,diagnosis,,mobile
1552366131276,respond,q6517,diagnosis,d,mobile
1552366134076,respond,q6517,diagnosis,c,mobile
1552366139482,submit,b5049,diagnosis,,mobile
1552366139547,enter,b297,diagnosis,,mobile
1552366144894,respond,q297,diagnosis,a,mobile
1552366155916,respond,q297,diagnosis,b,mobile
1552366160266,submit,b297,diagnosis,,mobile
1552366160334,enter,b2591,diagnosis,,mobile
1552366168599,respond,q4059,diagnosis,a,mobile
1552366170588,respond,q4059,diagnosis,b,mobile
1552366175205,submit,b2591,diagnosis,,mobile
1552366175279,enter,b2557,diagnosis,,mobile
1552366182414,respond,q4025,diagnosis,d,mobile
1552366186388,submit,b2557,diagnosis,,mobile
1552366186445,enter,b190,diagnosis,,mobile
1552366204681,respond,q190,diagnosis,c,mobile
1552366212930,submit,b190,diagnosis,,mobile
1552366213200,enter,b5137,diagnosis,,mobile
1552366217489,respond,q6731,diagnosis,a,mobile
1552366223049,submit,b5137,diagnosis,,mobile
1552366223137,enter,b3950,diagnosis,,mobile
1552366228364,respond,q5418,diagnosis,b,mobile
1552366236258,submit,b3950,diagnosis,,mobile
1552833018875,enter,b5579,sprint,,mobile
1552833038077,respond,q8108,sprint,a,mobile
1552833040537,respond,q8108,sprint,d,mobile
1552833047639,submit,b5579,sprint,,mobile
1552833102123,enter,b4,sprint,,mobile
1552833123002,respond,q4,sprint,b,mobile
1552833127672,submit,b4,sprint,,mobile
1552833162965,enter,b5611,sprint,,mobile
1552833186094,respond,q8140,sprint,b,mobile
1552833194363,submit,b5611,sprint,,mobile
1552833217033,enter,b8148,sprint,,mobile
1552833239601,respond,q11095,sprint,b,mobile
1552833243263,submit,b8148,sprint,,mobile
1552833251409,enter,b108,sprint,,mobile
1552833271347,respond,q108,sprint,c,mobile
1552833274803,submit,b108,sprint,,mobile
1552833861942,enter,b5528,sprint,,mobile
1552833884686,respond,q8057,sprint,b,mobile
1552833887897,submit,b5528,sprint,,mobile
1552834259489,enter,b5622,sprint,,mobile
1552834282965,respond,q8151,sprint,a,mobile
1552834286419,submit,b5622,sprint,,mobile
1552834330109,enter,b8110,sprint,,mobile
1552834352906,respond,q11057,sprint,b,mobile
1552834356316,submit,b8110,sprint,,mobile
1552834390533,enter,b5561,sprint,,mobile
1552834414401,respond,q8090,sprint,b,mobile
1552834417749,submit,b5561,sprint,,mobile
1552834441386,enter,b195,sprint,,mobile
1552834460413,respond,q195,sprint,a,mobile
1552834461286,respond,q195,sprint,b,mobile
1552834465290,submit,b195,sprint,,mobile
1552834480869,enter,b5545,sprint,,mobile
1552834505242,respond,q8074,sprint,d,mobile
1552834510644,submit,b5545,sprint,,mobile
1552834521160,enter,b8255,sprint,,mobile
1552834542542,respond,q11202,sprint,b,mobile
1552834545948,submit,b8255,sprint,,mobile
1552834581550,enter,b144,sprint,,mobile
1552834602361,respond,q144,sprint,d,mobile
1552834605038,submit,b144,sprint,,mobile
1552834618605,enter,b5577,sprint,,mobile
1552834638654,respond,q8106,sprint,c,mobile
1552834641701,submit,b5577,sprint,,mobile
