timestamp,action_type,item_id,source,user_answer,platform
1536213489762,enter,b3990,diagnosis,,mobile
1536213523649,respond,q5458,diagnosis,a,mobile
1536213529228,submit,b3990,diagnosis,,mobile
1536213529296,enter,b99,diagnosis,,mobile
1536213552086,respond,q99,diagnosis,a,mobile
1536213556739,submit,b99,diagnosis,,mobile
1536213556820,enter,b6929,diagnosis,,mobile
1536213576764,respond,q9578,diagnosis,d,mobile
1536213580994,submit,b6929,diagnosis,,mobile
1536213581057,enter,b3361,diagnosis,,mobile
1536213589693,respond,q4829,diagnosis,c,mobile
1536213593572,submit,b3361,diagnosis,,mobile
1536213593625,enter,b5765,diagnosis,,mobile
1536213606841,respond,q8414,diagnosis,b,mobile
1536213622128,submit,b5765,diagnosis,,mobile
1536213622210,enter,b380,diagnosis,,mobile
1536213639930,respond,q380,diagnosis,b,mobile
1536213643367,submit,b380,diagnosis,,mobile
1536213643419,enter,b3251,diagnosis,,mobile
1536213657332,respond,q4719,diagnosis,a,mobile
1536213662460,submit,b3251,diagnosis,,mobile
1536213662513,enter,b2557,diagnosis,,mobile
1536213673562,respond,q4025,diagnosis,d,mobile
1536213677119,submit,b2557,diagnosis,,mobile
