timestamp,action_type,item_id,source,user_answer,platform
1565334194094,enter,b4769,diagnosis,,mobile
1565334220680,respond,q6237,diagnosis,d,mobile
1565334227076,submit,b4769,diagnosis,,mobile
1565334227189,enter,b2733,diagnosis,,mobile
1565334242326,respond,q4201,diagnosis,b,mobile
1565334248370,submit,b2733,diagnosis,,mobile
1565334248427,enter,b218,diagnosis,,mobile
1565334273407,respond,q218,diagnosis,b,mobile
1565334277761,submit,b218,diagnosis,,mobile
1565334277821,enter,b2577,diagnosis,,mobile
1565334301035,respond,q4045,diagnosis,d,mobile
1565334306323,submit,b2577,diagnosis,,mobile
1565334306376,enter,b2506,diagnosis,,mobile
1565334322094,respond,q3974,diagnosis,d,mobile
1565334326011,submit,b2506,diagnosis,,mobile
1565334326099,enter,b4252,diagnosis,,mobile
1565334346684,respond,q5720,diagnosis,d,mobile
1565334350519,submit,b4252,diagnosis,,mobile
