timestamp,action_type,item_id,source,user_answer,platform
1564291062036,enter,b2784,diagnosis,,mobile
1564291089704,respond,q4252,diagnosis,c,mobile
1564291097075,submit,b2784,diagnosis,,mobile
1564291097119,enter,b4331,diagnosis,,mobile
1564291135614,respond,q5799,diagnosis,a,mobile
1564291143072,submit,b4331,diagnosis,,mobile
1564291143106,enter,b5058,diagnosis,,mobile
1564291222805,respond,q6526,diagnosis,b,mobile
1564291227646,submit,b5058,diagnosis,,mobile
1564291227699,enter,b1315,diagnosis,,mobile
1564291256292,respond,q1315,diagnosis,a,mobile
1564291264201,submit,b1315,diagnosis,,mobile
