timestamp,action_type,item_id,source,user_answer,platform
1566130006948,enter,b4567,diagnosis,,web
1566130052701,respond,q6035,diagnosis,a,web
1566130053607,submit,b4567,diagnosis,,web
1566130056473,enter,b2644,diagnosis,,web
1566130082146,respond,q4112,diagnosis,d,web
1566130083001,submit,b2644,diagnosis,,web
1566130085214,enter,b3351,diagnosis,,web
1566130106333,respond,q4819,diagnosis,a,web
1566130106972,submit,b3351,diagnosis,,web
1566130108588,enter,b4840,diagnosis,,web
1566130121769,respond,q6308,diagnosis,b,web
1566130122645,submit,b4840,diagnosis,,web
1566130124423,enter,b4540,diagnosis,,web
1566130146227,respond,q6008,diagnosis,d,web
1566130146970,submit,b4540,diagnosis,,web
1566130148472,enter,b4107,diagnosis,,web
1566130155570,respond,q5575,diagnosis,b,web
1566130156374,submit,b4107,diagnosis,,web
1566130158244,enter,b3324,diagnosis,,web
1566130174242,respond,q4792,diagnosis,b,web
1566130175643,submit,b3324,diagnosis,,web
1566130308059,enter,b4268,sprint,,web
1566130324330,respond,q5736,sprint,b,web
1566130332179,submit,b4268,sprint,,web
1566130342073,enter,b3008,sprint,,web
1566130354052,respond,q4476,sprint,b,web
1566130354715,submit,b3008,sprint,,web
1566130362442,enter,b3418,sprint,,web
1566130367293,respond,q4886,sprint,c,web
1566130368182,submit,b3418,sprint,,web
1566130375053,enter,b6126,sprint,,web
1566130382403,respond,q8775,sprint,d,web
1566130383380,submit,b6126,sprint,,web
1566130390442,enter,b2785,sprint,,web
1566130415013,respond,q4253,sprint,b,web
1566130415664,submit,b2785,sprint,,web
1566130425277,enter,b3151,sprint,,web
1566130440332,respond,q4619,sprint,d,web
1566130441097,submit,b3151,sprint,,web
1566130454098,enter,b3604,sprint,,web
1566130457600,respond,q5072,sprint,a,web
1566130458268,submit,b3604,sprint,,web
1566130466972,enter,b4813,sprint,,web
1566130473488,respond,q6281,sprint,c,web
1566130474329,submit,b4813,sprint,,web
1566130481457,enter,b4870,sprint,,web
1566130510142,respond,q6338,sprint,d,web
1566130510886,submit,b4870,sprint,,web
1566130515966,enter,b3005,sprint,,web
1566130546225,respond,q4473,sprint,a,web
1566130547145,submit,b3005,sprint,,web
