timestamp,action_type,item_id,source,user_answer,platform
1544426015269,enter,b856,sprint,,web
1544426031393,respond,q856,sprint,b,web
1544426032623,submit,b856,sprint,,web
1544426044014,enter,b1331,sprint,,web
1544426059505,respond,q1331,sprint,b,web
1544426063779,submit,b1331,sprint,,web
1544426071053,enter,b8315,sprint,,web
1544426082003,respond,q11262,sprint,a,web
1544426088340,submit,b8315,sprint,,web
1544426094522,enter,b995,sprint,,web
1544426112234,respond,q995,sprint,b,web
1544426113571,submit,b995,sprint,,web
1544426119692,enter,b1266,sprint,,web
1544426136068,respond,q1266,sprint,b,web
1544426138009,submit,b1266,sprint,,web
1544426151525,enter,b292,sprint,,web
1544426168180,respond,q292,sprint,c,web
1544426169348,submit,b292,sprint,,web
1544426179083,enter,b295,sprint,,web
1544426194649,respond,q295,sprint,c,web
1544426195841,submit,b295,sprint,,web
1544528877791,enter,b4603,sprint,,web
1544528896999,respond,q6071,sprint,c,web
1544528899704,submit,b4603,sprint,,web
1544528965696,enter,b4603,adaptive_offer,,web
1544528968912,respond,q6071,adaptive_offer,b,web
1544528971093,submit,b4603,adaptive_offer,,web
1544528982795,enter,b2232,adaptive_offer,,web
1544529005917,respond,q3700,adaptive_offer,a,web
1544529007632,submit,b2232,adaptive_offer,,web
1544529016677,enter,b6789,sprint,,web
1544529027554,respond,q9438,sprint,c,web
1544529030453,respond,q9438,sprint,b,web
1544529033920,submit,b6789,sprint,,web
1544529055148,enter,b2798,sprint,,web
1544529077103,respond,q4266,sprint,b,web
1544529079519,submit,b2798,sprint,,web
1544529094123,enter,b5033,sprint,,web
1544529101276,respond,q6501,sprint,d,web
1544529102587,submit,b5033,sprint,,web
1544529149838,enter,b3797,sprint,,web
1544529179304,respond,q5265,sprint,b,web
1544529187020,submit,b3797,sprint,,web
1544529196731,enter,b5954,sprint,,web
1544529224060,respond,q8603,sprint,a,web
1544529225343,submit,b5954,sprint,,web
1544529265551,enter,b2720,sprint,,web
1544529299993,respond,q4188,sprint,a,web
1544529301154,submit,b2720,sprint,,web
1544529331912,enter,b3062,sprint,,web
1544529343633,respond,q4530,sprint,b,web
1544529346846,respond,q4530,sprint,a,web
1544529370319,submit,b3062,sprint,,web
1544529442639,enter,b2849,sprint,,web
1544529471009,respond,q4317,sprint,c,web
1544529474081,respond,q4317,sprint,d,web
1544529480717,submit,b2849,sprint,,web
1544529493558,enter,b7650,sprint,,web
1544529525898,respond,q10299,sprint,c,web
1544529528673,respond,q10299,sprint,d,web
1544529543101,submit,b7650,sprint,,web
1544529555296,enter,b4571,sprint,,web
1544529594659,respond,q6039,sprint,b,web
