timestamp,action_type,item_id,source,user_answer,platform
1562001954772,enter,b2580,diagnosis,,mobile
1562001965215,respond,q4048,diagnosis,a,mobile
1562001970910,submit,b2580,diagnosis,,mobile
1562001971940,enter,b3856,diagnosis,,mobile
1562001982885,respond,q5324,diagnosis,a,mobile
1562001988062,submit,b3856,diagnosis,,mobile
1562001988167,enter,b297,diagnosis,,mobile
1562002012126,respond,q297,diagnosis,a,mobile
1562002017649,submit,b297,diagnosis,,mobile
1562002017727,enter,b4436,diagnosis,,mobile
1562002032072,respond,q5904,diagnosis,d,mobile
1562002035493,respond,q5904,diagnosis,c,mobile
1562002041318,submit,b4436,diagnosis,,mobile
1562002041412,enter,b398,diagnosis,,mobile
1562002056435,respond,q398,diagnosis,c,mobile
1562002060246,submit,b398,diagnosis,,mobile
1562002060328,enter,b1288,diagnosis,,mobile
1562002072829,respond,q1288,diagnosis,b,mobile
1562002077253,submit,b1288,diagnosis,,mobile
