timestamp,action_type,item_id,source,user_answer,platform
1564620409681,enter,b3923,diagnosis,,mobile
1564620441862,respond,q5391,diagnosis,a,mobile
1564620449671,submit,b3923,diagnosis,,mobile
1564620449763,enter,b5795,diagnosis,,mobile
1564620461320,respond,q8444,diagnosis,d,mobile
1564620465869,submit,b5795,diagnosis,,mobile
1564620465956,enter,b4922,diagnosis,,mobile
1564620487011,respond,q6390,diagnosis,b,mobile
1564620491241,submit,b4922,diagnosis,,mobile
1564620491314,enter,b2557,diagnosis,,mobile
1564620559393,respond,q4025,diagnosis,b,mobile
1564620566630,respond,q4025,diagnosis,d,mobile
1564620571039,submit,b2557,diagnosis,,mobile
1564620571108,enter,b4337,diagnosis,,mobile
1564620601363,respond,q5805,diagnosis,a,mobile
1564620605432,submit,b4337,diagnosis,,mobile
1564620605554,enter,b2201,diagnosis,,mobile
1564620628103,respond,q3669,diagnosis,c,mobile
1564620632287,submit,b2201,diagnosis,,mobile
1564620632353,enter,b190,diagnosis,,mobile
1564620657849,respond,q190,diagnosis,c,mobile
1564620666724,respond,q190,diagnosis,a,mobile
1564620671251,submit,b190,diagnosis,,mobile
