timestamp,action_type,item_id,source,user_answer,platform
1572836346783,enter,b3134,sprint,,web
1572836376064,respond,q4602,sprint,c,web
1572836378751,submit,b3134,sprint,,web
1572836433018,enter,b2663,sprint,,web
1572836470837,respond,q4131,sprint,d,web
1572836471414,submit,b2663,sprint,,web
1572836741150,enter,b6277,sprint,,web
1572836770361,respond,q8926,sprint,b,web
1572836771057,submit,b6277,sprint,,web
1572836864655,enter,b6727,sprint,,web
1572836920471,respond,q9376,sprint,a,web
1572836921470,submit,b6727,sprint,,web
1572837007711,enter,b7173,sprint,,web
1572837028049,respond,q9822,sprint,d,web
1572837029123,submit,b7173,sprint,,web
1572837064275,enter,b6915,sprint,,web
1572837136961,respond,q9564,sprint,b,web
1572837138567,submit,b6915,sprint,,web
1572844695432,enter,b6915,adaptive_offer,,mobile
1572844726019,respond,q9564,adaptive_offer,c,mobile
1572844729172,submit,b6915,adaptive_offer,,mobile
1572844734343,enter,b6277,adaptive_offer,,mobile
1572844785145,respond,q8926,adaptive_offer,c,mobile
1572844788261,submit,b6277,adaptive_offer,,mobile
1572850245366,enter,b11719,sprint,,mobile
1572850258732,respond,q17576,sprint,c,mobile
1572850275118,submit,b11719,sprint,,mobile
1572850290539,enter,b3811,sprint,,mobile
1572850342695,respond,q5279,sprint,c,mobile
1572850351713,submit,b3811,sprint,,mobile
1572850417625,enter,b5039,sprint,,mobile
1572850452996,respond,q6507,sprint,d,mobile
1572850466411,submit,b5039,sprint,,mobile
1572850575422,enter,b4744,sprint,,mobile
1572850587907,respond,q6212,sprint,d,mobile
1572850592794,submit,b4744,sprint,,mobile
1572850653337,enter,b5057,sprint,,mobile
1572850670795,respond,q6525,sprint,b,mobile
1572850674374,submit,b5057,sprint,,mobile
1572851017842,enter,b5833,sprint,,mobile
1572851050333,respond,q8482,sprint,a,mobile
1572851057019,submit,b5833,sprint,,mobile
1572851219592,enter,b2550,sprint,,mobile
1572851258977,respond,q4018,sprint,c,mobile
1572851263163,submit,b2550,sprint,,mobile
1572872760076,enter,b11706,sprint,,mobile
1572873365109,respond,q17559,sprint,b,mobile
1572873370409,submit,b11706,sprint,,mobile
1573019769866,enter,b4429,sprint,,mobile
1573019787873,respond,q5897,sprint,b,mobile
1573019792537,submit,b4429,sprint,,mobile
1573019805096,enter,b4500,sprint,,mobile
1573019895193,respond,q5968,sprint,a,mobile
1573019898964,submit,b4500,sprint,,mobile
1573020115779,enter,b11482,sprint,,mobile
1573020149990,respond,q17245,sprint,b,mobile
1573020154287,submit,b11482,sprint,,mobile
1574079369728,enter,b8065,sprint,,mobile
1574079373372,submit,b8065,sprint,,mobile
