timestamp,action_type,item_id,source,user_answer,platform
1544446662250,enter,b3580,diagnosis,,mobile
1544446669351,respond,q5048,diagnosis,a,mobile
1544446676621,submit,b3580,diagnosis,,mobile
1544446676694,enter,b619,diagnosis,,mobile
1544446695300,respond,q619,diagnosis,c,mobile
1544446698841,submit,b619,diagnosis,,mobile
1544446698898,enter,b4337,diagnosis,,mobile
1544446724080,respond,q5805,diagnosis,d,mobile
1544446727710,submit,b4337,diagnosis,,mobile
1544446727756,enter,b4990,diagnosis,,mobile
1544446756811,respond,q6458,diagnosis,b,mobile
1544446759972,submit,b4990,diagnosis,,mobile
1544446760020,enter,b3374,diagnosis,,mobile
1544446782761,respond,q4842,diagnosis,d,mobile
1544446787186,submit,b3374,diagnosis,,mobile
1544446787228,enter,b3468,diagnosis,,mobile
1544446812212,respond,q4936,diagnosis,b,mobile
1544446816369,submit,b3468,diagnosis,,mobile
1544446816415,enter,b2557,diagnosis,,mobile
1544446836603,respond,q4025,diagnosis,b,mobile
1544446843305,submit,b2557,diagnosis,,mobile
1546081637384,enter,b5191,sprint,,mobile
1546081747956,respond,q6860,sprint,d,mobile
1546081752461,submit,b5191,sprint,,mobile
1546081790817,enter,b5198,sprint,,mobile
1546081995734,respond,q6888,sprint,b,mobile
1546082004133,submit,b5198,sprint,,mobile
1546082022318,enter,b5122,sprint,,mobile
1546082140786,respond,q6703,sprint,b,mobile
1546082149438,submit,b5122,sprint,,mobile
1546082196385,enter,b7991,sprint,,mobile
1546082373057,respond,q10911,sprint,b,mobile
1546082378316,submit,b7991,sprint,,mobile
1546082422176,enter,b5184,sprint,,mobile
1546082598459,respond,q6832,sprint,d,mobile
1546082603171,respond,q6832,sprint,a,mobile
1546082609261,submit,b5184,sprint,,mobile
1546092142181,enter,b5354,sprint,,mobile
1546092469788,respond,q7464,sprint,d,mobile
1546092473288,submit,b5354,sprint,,mobile
1546092803741,enter,b5392,sprint,,mobile
1546093272745,respond,q7617,sprint,c,mobile
1546093277779,submit,b5392,sprint,,mobile
