timestamp,action_type,item_id,source,user_answer,platform
1553600465209,enter,b2748,diagnosis,,mobile
1553600483090,respond,q4216,diagnosis,a,mobile
1553600498670,submit,b2748,diagnosis,,mobile
1553600498732,enter,b4175,diagnosis,,mobile
1553600534163,respond,q5643,diagnosis,b,mobile
1553600539012,submit,b4175,diagnosis,,mobile
1553600539062,enter,b2506,diagnosis,,mobile
1553600589877,respond,q3974,diagnosis,c,mobile
1553600593923,submit,b2506,diagnosis,,mobile
1553600593977,enter,b7393,diagnosis,,mobile
1553600628135,respond,q10042,diagnosis,b,mobile
1553600633083,submit,b7393,diagnosis,,mobile
1553600633143,enter,b2823,diagnosis,,mobile
1553600667259,respond,q4291,diagnosis,d,mobile
1553600672841,submit,b2823,diagnosis,,mobile
1553600672888,enter,b5751,diagnosis,,mobile
1553600702957,respond,q8400,diagnosis,a,mobile
1553600707975,submit,b5751,diagnosis,,mobile
