timestamp,action_type,item_id,source,user_answer,platform
1549372033111,enter,b4648,diagnosis,,web
1549372061125,respond,q6116,diagnosis,a,web
1549372061879,submit,b4648,diagnosis,,web
1549372064632,enter,b2210,diagnosis,,web
1549372078749,respond,q3678,diagnosis,d,web
1549372079429,submit,b2210,diagnosis,,web
1549372081369,enter,b2454,diagnosis,,web
1549372092233,respond,q3922,diagnosis,a,web
1549372093546,submit,b2454,diagnosis,,web
1549372095879,enter,b3303,diagnosis,,web
1549372153726,respond,q4771,diagnosis,d,web
1549372154286,submit,b3303,diagnosis,,web
1549372156287,enter,b3936,diagnosis,,web
1549372190875,respond,q5404,diagnosis,b,web
1549372191804,submit,b3936,diagnosis,,web
1549372194367,enter,b4307,diagnosis,,web
1549372228067,respond,q5775,diagnosis,d,web
1549372230629,submit,b4307,diagnosis,,web
1549372232110,enter,b4179,diagnosis,,web
1549372246891,respond,q5647,diagnosis,a,web
1549372248020,respond,q5647,diagnosis,d,web
1549372252979,submit,b4179,diagnosis,,web
1549372254751,enter,b2154,diagnosis,,web
1549372282588,respond,q3622,diagnosis,d,web
1549372283261,submit,b2154,diagnosis,,web
1549372285494,enter,b4808,diagnosis,,web
1549372308091,respond,q6276,diagnosis,b,web
1549372308708,submit,b4808,diagnosis,,web
1549372311109,enter,b4410,diagnosis,,web
1549372336308,respond,q5878,diagnosis,d,web
1549372337643,respond,q5878,diagnosis,c,web
1549372338429,submit,b4410,diagnosis,,web
1549372340200,enter,b2201,diagnosis,,web
1549372364002,respond,q3669,diagnosis,c,web
1549372366143,submit,b2201,diagnosis,,web
1549372399880,enter,b5057,sprint,,web
1549372430713,respond,q6525,sprint,b,web
1549372436211,submit,b5057,sprint,,web
1549372454634,enter,b2653,sprint,,web
1549372488649,respond,q4121,sprint,a,web
1549372489883,submit,b2653,sprint,,web
1549372502280,enter,b4302,sprint,,web
1549372522571,respond,q5770,sprint,b,web
1549372523307,submit,b4302,sprint,,web
1549372533786,enter,b6147,sprint,,web
1549372541433,respond,q8796,sprint,c,web
1549372542585,submit,b6147,sprint,,web
1549372549345,enter,b3011,sprint,,web
1549372566799,respond,q4479,sprint,a,web
1549372567493,submit,b3011,sprint,,web
1549372598442,enter,b3592,sprint,,web
1549372615343,respond,q5060,sprint,c,web
1549372626071,submit,b3592,sprint,,web
1549372631961,enter,b4997,sprint,,web
1549372649456,respond,q6465,sprint,b,web
1549372650082,submit,b4997,sprint,,web
1549372663730,enter,b5888,sprint,,web
1549372681621,respond,q8537,sprint,b,web
1549372682737,submit,b5888,sprint,,web
1549372688847,enter,b3584,sprint,,web
1549372699369,respond,q5052,sprint,a,web
1549372700162,submit,b3584,sprint,,web
1549372709660,enter,b2629,sprint,,web
1549372733606,respond,q4097,sprint,b,web
1549372734375,submit,b2629,sprint,,web
