timestamp,action_type,item_id,source,user_answer,platform
1550391887538,enter,b4371,diagnosis,,mobile
1550391917557,respond,q5839,diagnosis,c,mobile
1550391921301,submit,b4371,diagnosis,,mobile
1550391921358,enter,b2555,diagnosis,,mobile
1550391960749,respond,q4023,diagnosis,a,mobile
1550391965846,submit,b2555,diagnosis,,mobile
1550391965900,enter,b4320,diagnosis,,mobile
1550391983768,respond,q5788,diagnosis,c,mobile
1550391986627,submit,b4320,diagnosis,,mobile
1550391986681,enter,b96,diagnosis,,mobile
1550392018415,respond,q96,diagnosis,a,mobile
1550392021852,submit,b96,diagnosis,,mobile
1550392021901,enter,b3345,diagnosis,,mobile
1550392048495,respond,q4813,diagnosis,a,mobile
1550392052162,submit,b3345,diagnosis,,mobile
1550392052212,enter,b3139,diagnosis,,mobile
1550392099809,respond,q4607,diagnosis,a,mobile
1550392104178,submit,b3139,diagnosis,,mobile
1550392104222,enter,b3587,diagnosis,,mobile
1550392139751,respond,q5055,diagnosis,d,mobile
1550392142771,respond,q5055,diagnosis,c,mobile
1550392146675,submit,b3587,diagnosis,,mobile
1550392146722,enter,b2656,diagnosis,,mobile
1550392195758,respond,q4124,diagnosis,a,mobile
1550392203491,submit,b2656,diagnosis,,mobile
1550392573620,enter,b1253,sprint,,mobile
1550392596185,respond,q1253,sprint,b,mobile
1550392598366,submit,b1253,sprint,,mobile
1550392623796,enter,b1249,sprint,,mobile
1550392645611,respond,q1249,sprint,a,mobile
1550392648093,submit,b1249,sprint,,mobile
1550392656155,enter,b1340,sprint,,mobile
1550392676706,respond,q1340,sprint,a,mobile
1550392679096,submit,b1340,sprint,,mobile
1550392691994,enter,b8315,sprint,,mobile
1550392711258,respond,q11262,sprint,a,mobile
1550392714117,submit,b8315,sprint,,mobile
1550392719952,enter,b410,sprint,,mobile
1550392738887,respond,q410,sprint,b,mobile
1550392741410,submit,b410,sprint,,mobile
1550392748615,enter,b416,sprint,,mobile
1550392769315,respond,q416,sprint,b,mobile
1550392778407,submit,b416,sprint,,mobile
1550392788045,enter,b1068,sprint,,mobile
1550392799502,respond,q1068,sprint,a,mobile
1550392809414,submit,b1068,sprint,,mobile
