timestamp,action_type,item_id,source,user_answer,platform
1551601092215,enter,b2615,diagnosis,,mobile
1551601129229,respond,q4083,diagnosis,b,mobile
1551601134988,submit,b2615,diagnosis,,mobile
1551601135089,enter,b194,diagnosis,,mobile
1551601157014,respond,q194,diagnosis,d,mobile
1551601160872,submit,b194,diagnosis,,mobile
1551601160960,enter,b2692,diagnosis,,mobile
1551601174299,respond,q4160,diagnosis,d,mobile
1551601177464,submit,b2692,diagnosis,,mobile
1551601177529,enter,b3767,diagnosis,,mobile
1551601203549,respond,q5235,diagnosis,a,mobile
1551601206718,submit,b3767,diagnosis,,mobile
1551601206775,enter,b4288,diagnosis,,mobile
1551601244190,respond,q5756,diagnosis,c,mobile
1551601247530,submit,b4288,diagnosis,,mobile
1551601247613,enter,b5137,diagnosis,,mobile
1551601271398,respond,q6731,diagnosis,a,mobile
1551601276405,submit,b5137,diagnosis,,mobile
1551601276468,enter,b2677,diagnosis,,mobile
1551601302013,respond,q4145,diagnosis,c,mobile
1551601305644,submit,b2677,diagnosis,,mobile
1551601820470,enter,b4890,sprint,,mobile
1551601843136,respond,q6358,sprint,a,mobile
1551601845365,submit,b4890,sprint,,mobile
1551601903356,enter,b5075,sprint,,mobile
1551601922978,respond,q6543,sprint,d,mobile
1551601926175,submit,b5075,sprint,,mobile
1551601949971,enter,b5768,sprint,,mobile
1551601970462,respond,q8417,sprint,a,mobile
1551601973649,submit,b5768,sprint,,mobile
1551602003299,enter,b7626,sprint,,mobile
1551602014091,respond,q10275,sprint,c,mobile
1551602016276,submit,b7626,sprint,,mobile
1551602065531,enter,b5045,sprint,,mobile
1551602081008,respond,q6513,sprint,b,mobile
1551602085453,submit,b5045,sprint,,mobile
1551602093610,enter,b4201,sprint,,mobile
1551602111958,respond,q5669,sprint,c,mobile
1551602117850,respond,q5669,sprint,a,mobile
1551602119988,submit,b4201,sprint,,mobile
1551602152414,enter,b3789,sprint,,mobile
1551602173972,respond,q5257,sprint,a,mobile
1551602176192,submit,b3789,sprint,,mobile
