timestamp,action_type,item_id,source,user_answer,platform
1566744563572,enter,b3602,diagnosis,,mobile
1566744582085,respond,q5070,diagnosis,d,mobile
1566744587309,submit,b3602,diagnosis,,mobile
1566744587373,enter,b3782,diagnosis,,mobile
1566744587651,respond,q5250,diagnosis,d,mobile
1566744587746,submit,b3782,diagnosis,,mobile
1566744587786,enter,b3782,diagnosis,,mobile
1566744601964,respond,q5250,diagnosis,a,mobile
1566744608452,submit,b3782,diagnosis,,mobile
1566744608981,enter,b3779,diagnosis,,mobile
1566744632437,respond,q5247,diagnosis,a,mobile
1566744637145,submit,b3779,diagnosis,,mobile
1566744637272,enter,b4718,diagnosis,,mobile
1566744660665,respond,q6186,diagnosis,d,mobile
1566744672074,submit,b4718,diagnosis,,mobile
1566744672167,enter,b3556,diagnosis,,mobile
1566744714452,respond,q5024,diagnosis,c,mobile
1566744718415,submit,b3556,diagnosis,,mobile
1566744718469,enter,b2482,diagnosis,,mobile
1566744735901,respond,q3950,diagnosis,d,mobile
1566744740846,submit,b2482,diagnosis,,mobile
