timestamp,action_type,item_id,source,user_answer,platform
1561631273013,enter,b3759,diagnosis,,mobile
1561631295315,respond,q5227,diagnosis,a,mobile
1561631302796,submit,b3759,diagnosis,,mobile
1561631303074,enter,b2846,diagnosis,,mobile
1561631323362,respond,q4314,diagnosis,d,mobile
1561631327313,submit,b2846,diagnosis,,mobile
1561631327410,enter,b4337,diagnosis,,mobile
1561631341801,respond,q5805,diagnosis,a,mobile
1561631347541,submit,b4337,diagnosis,,mobile
1561631347614,enter,b2154,diagnosis,,mobile
1561631359608,respond,q3622,diagnosis,a,mobile
1561631364680,submit,b2154,diagnosis,,mobile
1561631364764,enter,b3302,diagnosis,,mobile
1561631389413,respond,q4770,diagnosis,a,mobile
1561631395580,submit,b3302,diagnosis,,mobile
1561631395695,enter,b2273,diagnosis,,mobile
1561631406745,respond,q3741,diagnosis,d,mobile
1561631411164,submit,b2273,diagnosis,,mobile
1561631411236,enter,b4449,diagnosis,,mobile
1561631443275,respond,q5917,diagnosis,b,mobile
1561631452315,submit,b4449,diagnosis,,mobile
1562444176346,enter,b196,sprint,,mobile
1562444201668,respond,q196,sprint,d,mobile
1562444206195,submit,b196,sprint,,mobile
1562444228770,enter,b131,sprint,,mobile
1562444247039,respond,q131,sprint,c,mobile
1562444250847,submit,b131,sprint,,mobile
1562444257289,enter,b5584,sprint,,mobile
1562444280658,respond,q8113,sprint,c,mobile
1562444284420,submit,b5584,sprint,,mobile
1562444296057,enter,b8112,sprint,,mobile
1562444311687,respond,q11059,sprint,a,mobile
1562444320406,submit,b8112,sprint,,mobile
1562444328060,enter,b5536,sprint,,mobile
1562444352216,respond,q8065,sprint,d,mobile
1562444356099,submit,b5536,sprint,,mobile
1562444377687,enter,b5547,sprint,,mobile
1562444399929,respond,q8076,sprint,d,mobile
1562444403414,submit,b5547,sprint,,mobile
1562444446222,enter,b23,sprint,,mobile
1562444468068,respond,q23,sprint,d,mobile
1562444472528,submit,b23,sprint,,mobile
1562444478064,enter,b8068,sprint,,mobile
1562444489288,respond,q11015,sprint,a,mobile
1562444502363,submit,b8068,sprint,,mobile
1562444507136,enter,b34,sprint,,mobile
1562444532422,respond,q34,sprint,b,mobile
1562444536060,submit,b34,sprint,,mobile
1562444557121,enter,b104,sprint,,mobile
1562444571404,respond,q104,sprint,b,mobile
1562444574422,submit,b104,sprint,,mobile
1562444581162,enter,b5549,sprint,,mobile
1562444600985,submit,b5549,sprint,,mobile
1562467399879,enter,b1291,sprint,,mobile
1562467420036,respond,q1291,sprint,c,mobile
1562467423172,submit,b1291,sprint,,mobile
1562467454604,enter,b265,sprint,,mobile
1562467469607,respond,q265,sprint,c,mobile
1562467473739,submit,b265,sprint,,mobile
1562467502880,enter,b1345,sprint,,mobile
1562467521907,respond,q1345,sprint,a,mobile
1562467524959,submit,b1345,sprint,,mobile
1562467533101,enter,b8312,sprint,,mobile
1562467550624,respond,q11259,sprint,a,mobile
1562467554542,submit,b8312,sprint,,mobile
1562467578265,enter,b1069,sprint,,mobile
1562467598930,respond,q1069,sprint,c,mobile
1562467602471,submit,b1069,sprint,,mobile
1562467617280,enter,b663,sprint,,mobile
1562467632899,respond,q663,sprint,b,mobile
1562467638103,submit,b663,sprint,,mobile
1562467643928,enter,b608,sprint,,mobile
1562467663067,respond,q608,sprint,b,mobile
1562467668099,submit,b608,sprint,,mobile
1562467674197,enter,b295,sprint,,mobile
1562467683110,respond,q295,sprint,a,mobile
1562467692654,submit,b295,sprint,,mobile
1562467700723,enter,b957,sprint,,mobile
1562467719649,respond,q957,sprint,a,mobile
1562467723118,submit,b957,sprint,,mobile
1562467730267,enter,b828,sprint,,mobile
1562467751985,respond,q828,sprint,c,mobile
1562467753616,respond,q828,sprint,a,mobile
1562467757097,submit,b828,sprint,,mobile
1562467768017,enter,b1069,adaptive_offer,,mobile
