timestamp,action_type,item_id,source,user_answer,platform
1553487159297,enter,b4850,diagnosis,,web
1553487170005,respond,q6318,diagnosis,d,web
1553487171972,submit,b4850,diagnosis,,web
1553487175996,enter,b555,diagnosis,,web
1553487189696,respond,q555,diagnosis,b,web
1553487192872,submit,b555,diagnosis,,web
1553487194958,enter,b1296,diagnosis,,web
1553487210637,respond,q1296,diagnosis,c,web
1553487211460,submit,b1296,diagnosis,,web
1553487213305,enter,b3139,diagnosis,,web
1553487220443,respond,q4607,diagnosis,d,web
1553487223339,submit,b3139,diagnosis,,web
1553487225449,enter,b2219,diagnosis,,web
1553487240832,respond,q3687,diagnosis,c,web
1553487242275,submit,b2219,diagnosis,,web
1553487244194,enter,b2454,diagnosis,,web
1553487255896,respond,q3922,diagnosis,d,web
1553487257361,submit,b2454,diagnosis,,web
1553487259636,enter,b7393,diagnosis,,web
1553487265247,respond,q10042,diagnosis,d,web
1553487266209,submit,b7393,diagnosis,,web
