timestamp,action_type,item_id,source,user_answer,platform
1562082728538,enter,b5790,diagnosis,,mobile
1562082740338,respond,q8439,diagnosis,c,mobile
1562082748031,submit,b5790,diagnosis,,mobile
1562082748125,enter,b4441,diagnosis,,mobile
1562082771153,respond,q5909,diagnosis,c,mobile
1562082773626,respond,q5909,diagnosis,d,mobile
1562082779346,submit,b4441,diagnosis,,mobile
1562082779409,enter,b3180,diagnosis,,mobile
1562082794893,respond,q4648,diagnosis,b,mobile
1562082798571,submit,b3180,diagnosis,,mobile
1562082798623,enter,b3787,diagnosis,,mobile
1562082820586,respond,q5255,diagnosis,d,mobile
1562082821886,respond,q5255,diagnosis,c,mobile
1562082825431,submit,b3787,diagnosis,,mobile
1562082825522,enter,b4107,diagnosis,,mobile
1562082830500,respond,q5575,diagnosis,b,mobile
1562082834539,submit,b4107,diagnosis,,mobile
1562082834619,enter,b4969,diagnosis,,mobile
1562082857107,respond,q6437,diagnosis,a,mobile
1562082857860,respond,q6437,diagnosis,d,mobile
1562082861718,submit,b4969,diagnosis,,mobile
