timestamp,action_type,item_id,source,user_answer,platform
1564906356950,enter,b2604,diagnosis,,mobile
1564906375033,respond,q4072,diagnosis,d,mobile
1564906381887,submit,b2604,diagnosis,,mobile
1564906384927,enter,b2442,diagnosis,,mobile
1564906409914,respond,q3910,diagnosis,a,mobile
1564906414874,submit,b2442,diagnosis,,mobile
1564906415015,enter,b856,diagnosis,,mobile
1564906430313,respond,q856,diagnosis,a,mobile
1564906435025,submit,b856,diagnosis,,mobile
1564906435128,enter,b377,diagnosis,,mobile
1564906451697,respond,q377,diagnosis,a,mobile
1564906456141,submit,b377,diagnosis,,mobile
1564906456229,enter,b3636,diagnosis,,mobile
1564906480277,respond,q5104,diagnosis,a,mobile
1564906485259,submit,b3636,diagnosis,,mobile
1564906485353,enter,b2849,diagnosis,,mobile
1564906504088,respond,q4317,diagnosis,b,mobile
1564906508301,submit,b2849,diagnosis,,mobile
