timestamp,action_type,item_id,source,user_answer,platform
1541303746504,enter,b4527,diagnosis,,web
1541303814117,respond,q5995,diagnosis,b,web
1541303815551,submit,b4527,diagnosis,,web
1541303818908,enter,b967,diagnosis,,web
1541303844868,respond,q967,diagnosis,c,web
1541303846124,submit,b967,diagnosis,,web
1541303848480,enter,b2656,diagnosis,,web
1541303873015,respond,q4124,diagnosis,a,web
1541303874133,submit,b2656,diagnosis,,web
1541303876998,enter,b3917,diagnosis,,web
1541303904945,respond,q5385,diagnosis,c,web
1541303905725,submit,b3917,diagnosis,,web
1541303907983,enter,b2914,diagnosis,,web
1541303927319,respond,q4382,diagnosis,d,web
1541303937450,submit,b2914,diagnosis,,web
1541303939513,enter,b6002,diagnosis,,web
1541303983245,respond,q8651,diagnosis,a,web
1541303983971,submit,b6002,diagnosis,,web
1541303985906,enter,b2457,diagnosis,,web
1541303998804,respond,q3925,diagnosis,d,web
1541304000196,submit,b2457,diagnosis,,web
1541304002494,enter,b4921,diagnosis,,web
1541304040639,respond,q6389,diagnosis,d,web
1541304041610,submit,b4921,diagnosis,,web
1541304043776,enter,b2454,diagnosis,,web
1541304067317,respond,q3922,diagnosis,c,web
1541304068054,submit,b2454,diagnosis,,web
1541304070432,enter,b3948,diagnosis,,web
1541304110624,respond,q5416,diagnosis,c,web
1541304111413,submit,b3948,diagnosis,,web
