timestamp,action_type,item_id,source,user_answer,platform
1550747459752,enter,b4105,diagnosis,,mobile
1550747483391,respond,q5573,diagnosis,c,mobile
1550747488793,respond,q5573,diagnosis,d,mobile
1550747493299,submit,b4105,diagnosis,,mobile
1550747493437,enter,b2555,diagnosis,,mobile
1550747508641,respond,q4023,diagnosis,b,mobile
1550747513443,submit,b2555,diagnosis,,mobile
1550747513543,enter,b3665,diagnosis,,mobile
1550747529200,respond,q5133,diagnosis,a,mobile
1550747538737,submit,b3665,diagnosis,,mobile
1550747538833,enter,b3345,diagnosis,,mobile
1550747560691,respond,q4813,diagnosis,a,mobile
1550747564520,submit,b3345,diagnosis,,mobile
1550747564607,enter,b3780,diagnosis,,mobile
1550747581826,respond,q5248,diagnosis,a,mobile
1550747588119,respond,q5248,diagnosis,d,mobile
1550747590729,submit,b3780,diagnosis,,mobile
1550747590825,enter,b4754,diagnosis,,mobile
1550747606298,respond,q6222,diagnosis,c,mobile
1550747619133,respond,q6222,diagnosis,a,mobile
1550747622451,submit,b4754,diagnosis,,mobile
