timestamp,action_type,item_id,source,user_answer,platform
1559201301212,enter,b3393,diagnosis,,mobile
1559201336168,respond,q4861,diagnosis,d,mobile
1559201344143,submit,b3393,diagnosis,,mobile
1559201344203,enter,b7376,diagnosis,,mobile
1559201369964,respond,q10025,diagnosis,d,mobile
1559201374477,submit,b7376,diagnosis,,mobile
1559201374537,enter,b4109,diagnosis,,mobile
1559201400378,respond,q5577,diagnosis,a,mobile
1559201405417,submit,b4109,diagnosis,,mobile
1559201405473,enter,b5575,diagnosis,,mobile
1559201425650,respond,q8104,diagnosis,c,mobile
1559201431115,submit,b5575,diagnosis,,mobile
1559201431155,enter,b5550,diagnosis,,mobile
1559201457376,respond,q8079,diagnosis,b,mobile
1559201463171,submit,b5550,diagnosis,,mobile
1559201463229,enter,b3535,diagnosis,,mobile
1559201468643,respond,q5003,diagnosis,a,mobile
1559201475318,submit,b3535,diagnosis,,mobile
