timestamp,action_type,item_id,source,user_answer,platform
1540740808942,enter,b2363,diagnosis,,web
1540740813331,respond,q3831,diagnosis,a,web
1540740823060,submit,b2363,diagnosis,,web
1540740825918,enter,b1348,diagnosis,,web
1540740833573,respond,q1348,diagnosis,a,web
1540740853834,respond,q1348,diagnosis,b,web
1540740858842,submit,b1348,diagnosis,,web
1540740860731,enter,b3220,diagnosis,,web
1540740879668,respond,q4688,diagnosis,a,web
1540740880943,submit,b3220,diagnosis,,web
1540740882686,enter,b4588,diagnosis,,web
1540740900230,respond,q6056,diagnosis,a,web
1540740907630,submit,b4588,diagnosis,,web
1540740909327,enter,b4091,diagnosis,,web
1540740960747,respond,q5559,diagnosis,b,web
1540740962007,submit,b4091,diagnosis,,web
1540740963723,enter,b3006,diagnosis,,web
1540740990994,respond,q4474,diagnosis,c,web
1540740992181,submit,b3006,diagnosis,,web
