timestamp,action_type,item_id,source,user_answer,platform
1552664234067,enter,b3616,diagnosis,,web
1552664262622,respond,q5084,diagnosis,d,web
1552664263987,submit,b3616,diagnosis,,web
1552664268171,enter,b2943,diagnosis,,web
1552664280861,respond,q4411,diagnosis,a,web
1552664292077,submit,b2943,diagnosis,,web
1552664294426,enter,b3181,diagnosis,,web
1552664310329,respond,q4649,diagnosis,b,web
1552664311122,submit,b3181,diagnosis,,web
1552664313341,enter,b2551,diagnosis,,web
1552664320757,respond,q4019,diagnosis,c,web
1552664321439,submit,b2551,diagnosis,,web
1552664323291,enter,b4288,diagnosis,,web
1552664342487,respond,q5756,diagnosis,c,web
1552664343142,submit,b4288,diagnosis,,web
1552664345406,enter,b4922,diagnosis,,web
1552664363847,respond,q6390,diagnosis,b,web
1552664364432,submit,b4922,diagnosis,,web
1552664366589,enter,b4574,diagnosis,,web
1552664392329,respond,q6042,diagnosis,d,web
1552664392878,submit,b4574,diagnosis,,web
1552664394735,enter,b4449,diagnosis,,web
1552664411476,respond,q5917,diagnosis,d,web
1552664412045,submit,b4449,diagnosis,,web
1552664414093,enter,b3361,diagnosis,,web
1552664431027,respond,q4829,diagnosis,c,web
1552664431660,submit,b3361,diagnosis,,web
1552991365456,enter,b135,sprint,,mobile
1552991391159,respond,q135,sprint,c,mobile
1552991396204,submit,b135,sprint,,mobile
1552991445363,enter,b3,sprint,,mobile
1552991466525,respond,q3,sprint,c,mobile
1552991471196,submit,b3,sprint,,mobile
1552991489930,enter,b10,sprint,,mobile
1552991514350,respond,q10,sprint,b,mobile
1552991518697,submit,b10,sprint,,mobile
1552991527735,enter,b8058,sprint,,mobile
1552991549067,respond,q11005,sprint,b,mobile
1552991552829,submit,b8058,sprint,,mobile
1552991561013,enter,b5633,sprint,,mobile
1552991587748,respond,q8162,sprint,d,mobile
1552991596439,submit,b5633,sprint,,mobile
1552991611260,enter,b150,sprint,,mobile
1552991634182,respond,q150,sprint,c,mobile
1552991637474,submit,b150,sprint,,mobile
1552991648803,enter,b5647,sprint,,mobile
1552991670705,respond,q8176,sprint,b,mobile
1552991675635,submit,b5647,sprint,,mobile
1552991699285,enter,b8258,sprint,,mobile
1552991721289,respond,q11205,sprint,c,mobile
1552991725076,submit,b8258,sprint,,mobile
1552991733640,enter,b115,sprint,,mobile
1552991757713,respond,q115,sprint,d,mobile
1552991761137,submit,b115,sprint,,mobile
1552991773262,enter,b5611,sprint,,mobile
1552991794016,respond,q8140,sprint,b,mobile
1552991797715,submit,b5611,sprint,,mobile
1552991812787,enter,b187,sprint,,mobile
1552991834214,respond,q187,sprint,c,mobile
1552991838349,submit,b187,sprint,,mobile
1552991883125,enter,b160,sprint,,mobile
1552991907249,respond,q160,sprint,d,mobile
1552991910005,submit,b160,sprint,,mobile
1552991918534,enter,b149,sprint,,mobile
1552991941592,respond,q149,sprint,d,mobile
1552991944824,submit,b149,sprint,,mobile
1552991955255,enter,b5536,sprint,,mobile
1552991976869,respond,q8065,sprint,d,mobile
1552991980178,submit,b5536,sprint,,mobile
1552991993501,enter,b8191,sprint,,mobile
1552992014848,respond,q11138,sprint,b,mobile
1552992018800,submit,b8191,sprint,,mobile
1552992024451,enter,b5638,sprint,,mobile
1552992049806,respond,q8167,sprint,d,mobile
1552992053652,submit,b5638,sprint,,mobile
1552992064658,enter,b5577,sprint,,mobile
1552992086761,respond,q8106,sprint,d,mobile
1552992090217,submit,b5577,sprint,,mobile
1552992126792,enter,b5577,adaptive_offer,,mobile
1552992143393,respond,q8106,adaptive_offer,b,mobile
1552992148724,submit,b5577,adaptive_offer,,mobile
1552992154551,enter,b150,adaptive_offer,,mobile
1552992176242,respond,q150,adaptive_offer,d,mobile
1552992178911,submit,b150,adaptive_offer,,mobile
1552992192414,enter,b11,sprint,,mobile
1552992216262,respond,q11,sprint,a,mobile
1552992220589,submit,b11,sprint,,mobile
1552992238221,enter,b115,adaptive_offer,,mobile
1552992248249,respond,q115,adaptive_offer,a,mobile
1552992251886,submit,b115,adaptive_offer,,mobile
1552992255689,enter,b11,adaptive_offer,,mobile
1552992264930,respond,q11,adaptive_offer,a,mobile
1552992267997,submit,b11,adaptive_offer,,mobile
1552992280189,enter,b8221,sprint,,mobile
1552992301784,respond,q11168,sprint,a,mobile
1552992305404,submit,b8221,sprint,,mobile
1552992408391,enter,b5647,adaptive_offer,,mobile
1552992416702,respond,q8176,adaptive_offer,a,mobile
1552992420246,submit,b5647,adaptive_offer,,mobile
1552992424550,enter,b135,adaptive_offer,,mobile
1552992433839,respond,q135,adaptive_offer,a,mobile
1552992436956,submit,b135,adaptive_offer,,mobile
1556535741067,enter,b192,sprint,,mobile
1556535764899,respond,q192,sprint,d,mobile
1556535769649,submit,b192,sprint,,mobile
1556535796341,enter,b90,sprint,,mobile
1556535820701,respond,q90,sprint,a,mobile
1556535824037,submit,b90,sprint,,mobile
1556535850202,enter,b81,sprint,,mobile
1556535880915,respond,q81,sprint,a,mobile
1556535884724,submit,b81,sprint,,mobile
1556535899980,enter,b8008,sprint,,mobile
1556535923059,respond,q10955,sprint,d,mobile
1556535926760,submit,b8008,sprint,,mobile
1556535950638,enter,b56,sprint,,mobile
1556535971332,respond,q56,sprint,b,mobile
1556535975540,submit,b56,sprint,,mobile
1556583956212,enter,b135,adaptive_offer,,mobile
1556583980419,respond,q135,adaptive_offer,a,mobile
1556583985485,submit,b135,adaptive_offer,,mobile
1556583998671,enter,b187,adaptive_offer,,mobile
1556584022032,respond,q187,adaptive_offer,a,mobile
1556584026025,submit,b187,adaptive_offer,,mobile
1556586199736,enter,b65,sprint,,mobile
1556586223870,respond,q65,sprint,d,mobile
1556586228155,submit,b65,sprint,,mobile
1556586243230,enter,b162,sprint,,mobile
1556586267928,respond,q162,sprint,b,mobile
1556586272030,submit,b162,sprint,,mobile
1556586283053,enter,b8029,sprint,,mobile
1556586306960,respond,q10976,sprint,a,mobile
1556586311002,submit,b8029,sprint,,mobile
1556586322034,enter,b57,sprint,,mobile
1556586343581,respond,q57,sprint,a,mobile
1556586347315,submit,b57,sprint,,mobile
