timestamp,action_type,item_id,source,user_answer,platform
1547309113582,enter,b3473,diagnosis,,mobile
1547309120545,respond,q4941,diagnosis,a,mobile
1547309124237,submit,b3473,diagnosis,,mobile
1547309124304,enter,b4562,diagnosis,,mobile
1547309133273,respond,q6030,diagnosis,a,mobile
1547309138465,submit,b4562,diagnosis,,mobile
1547309138547,enter,b297,diagnosis,,mobile
1547309156325,respond,q297,diagnosis,a,mobile
1547309160949,submit,b297,diagnosis,,mobile
1547309161022,enter,b218,diagnosis,,mobile
1547309179570,respond,q218,diagnosis,a,mobile
1547309183673,submit,b218,diagnosis,,mobile
1547309183755,enter,b5556,diagnosis,,mobile
1547309208192,respond,q8085,diagnosis,c,mobile
1547309211718,submit,b5556,diagnosis,,mobile
1547309211794,enter,b5625,diagnosis,,mobile
1547309233890,respond,q8154,diagnosis,b,mobile
1547309237038,submit,b5625,diagnosis,,mobile
1547309237100,enter,b2577,diagnosis,,mobile
1547309242039,respond,q4045,diagnosis,c,mobile
1547309248017,submit,b2577,diagnosis,,mobile
1547444663820,enter,b81,sprint,,mobile
1547444688284,respond,q81,sprint,a,mobile
1547444690724,submit,b81,sprint,,mobile
1547444697911,enter,b5634,sprint,,mobile
1547444719708,respond,q8163,sprint,d,mobile
1547444721690,submit,b5634,sprint,,mobile
1547444727320,enter,b5596,sprint,,mobile
1547444750737,respond,q8125,sprint,c,mobile
1547444752747,submit,b5596,sprint,,mobile
1547444756906,enter,b8184,sprint,,mobile
1547444777145,respond,q11131,sprint,b,mobile
1547444779243,submit,b8184,sprint,,mobile
