timestamp,action_type,item_id,source,user_answer,platform
1556661819323,enter,b4924,diagnosis,,mobile
1556661888615,respond,q6392,diagnosis,d,mobile
1556661893867,submit,b4924,diagnosis,,mobile
1556661893942,enter,b4588,diagnosis,,mobile
1556661926611,respond,q6056,diagnosis,c,mobile
1556661931577,submit,b4588,diagnosis,,mobile
1556661931653,enter,b4109,diagnosis,,mobile
1556661959800,respond,q5577,diagnosis,a,mobile
1556661964815,submit,b4109,diagnosis,,mobile
1556661964895,enter,b326,diagnosis,,mobile
1556661984017,respond,q326,diagnosis,c,mobile
1556661989192,submit,b326,diagnosis,,mobile
1556661989265,enter,b377,diagnosis,,mobile
1556662007115,respond,q377,diagnosis,b,mobile
1556662011319,submit,b377,diagnosis,,mobile
1556662011394,enter,b219,diagnosis,,mobile
1556662030014,respond,q219,diagnosis,b,mobile
1556662033881,submit,b219,diagnosis,,mobile
1556662033948,enter,b5004,diagnosis,,mobile
1556662071961,respond,q6472,diagnosis,d,mobile
1556662078043,submit,b5004,diagnosis,,mobile
1556662078111,enter,b4286,diagnosis,,mobile
1556662089263,respond,q5754,diagnosis,b,mobile
1556662093385,submit,b4286,diagnosis,,mobile
