timestamp,action_type,item_id,source,user_answer,platform
1543463330398,enter,b4433,diagnosis,,mobile
1543463344042,respond,q5901,diagnosis,a,mobile
1543463350223,submit,b4433,diagnosis,,mobile
1543463350301,enter,b2675,diagnosis,,mobile
1543463362727,respond,q4143,diagnosis,b,mobile
1543463365046,respond,q4143,diagnosis,c,mobile
1543463369679,submit,b2675,diagnosis,,mobile
1543463369756,enter,b326,diagnosis,,mobile
1543463376941,submit,b326,diagnosis,,mobile
1543463436772,enter,b326,diagnosis,,mobile
1543463456184,respond,q326,diagnosis,c,mobile
1543463462450,submit,b326,diagnosis,,mobile
