timestamp,action_type,item_id,source,user_answer,platform
1549925534963,enter,b2386,diagnosis,,mobile
1549925550054,respond,q3854,diagnosis,d,mobile
1549925554354,submit,b2386,diagnosis,,mobile
1549925554429,enter,b4027,diagnosis,,mobile
1549925570881,respond,q5495,diagnosis,b,mobile
1549925574453,submit,b4027,diagnosis,,mobile
1549925574537,enter,b4978,diagnosis,,mobile
1549925607095,respond,q6446,diagnosis,b,mobile
1549925610653,submit,b4978,diagnosis,,mobile
1549925610726,enter,b99,diagnosis,,mobile
1549925613470,submit,b99,diagnosis,,mobile
1549925664142,enter,b99,diagnosis,,mobile
1549925691589,respond,q99,diagnosis,c,mobile
1549925697877,submit,b99,diagnosis,,mobile
1549925697945,enter,b2646,diagnosis,,mobile
1549925725689,respond,q4114,diagnosis,b,mobile
1549925729469,submit,b2646,diagnosis,,mobile
1549925729540,enter,b4922,diagnosis,,mobile
1549925784932,respond,q6390,diagnosis,b,mobile
1549925788736,submit,b4922,diagnosis,,mobile
