timestamp,action_type,item_id,source,user_answer,platform
1572875947952,enter,b5021,diagnosis,,mobile
1572875973760,respond,q6489,diagnosis,d,mobile
1572875978973,submit,b5021,diagnosis,,mobile
1572875979033,enter,b639,diagnosis,,mobile
1572876011726,submit,b639,diagnosis,,mobile
1572876026094,enter,b639,diagnosis,,mobile
1572876047872,respond,q639,diagnosis,b,mobile
1572876052511,submit,b639,diagnosis,,mobile
1572876052556,enter,b4855,diagnosis,,mobile
1572876085308,respond,q6323,diagnosis,b,mobile
1572876097529,submit,b4855,diagnosis,,mobile
1572876097563,enter,b7206,diagnosis,,mobile
1572876201038,respond,q9855,diagnosis,d,mobile
1572876205369,submit,b7206,diagnosis,,mobile
1572876205411,enter,b6813,diagnosis,,mobile
1572876244730,respond,q9462,diagnosis,c,mobile
1572876248792,submit,b6813,diagnosis,,mobile
1572876248840,enter,b4718,diagnosis,,mobile
1572876291423,respond,q6186,diagnosis,b,mobile
1572876295583,submit,b4718,diagnosis,,mobile
1572876295613,enter,b7336,diagnosis,,mobile
1572876335952,respond,q9985,diagnosis,d,mobile
1572876340323,submit,b7336,diagnosis,,mobile
1572876340367,enter,b3059,diagnosis,,mobile
1572876396490,respond,q4527,diagnosis,b,mobile
1572876400664,submit,b3059,diagnosis,,mobile
1572876400718,enter,b108,diagnosis,,mobile
1572876414238,respond,q108,diagnosis,a,mobile
1572876427087,respond,q108,diagnosis,d,mobile
1572876430898,submit,b108,diagnosis,,mobile
1572876430945,enter,b8275,diagnosis,,mobile
1572876448000,respond,q11222,diagnosis,b,mobile
1572876455846,submit,b8275,diagnosis,,mobile
1572876455882,enter,b7573,diagnosis,,mobile
1572876520412,respond,q10222,diagnosis,a,mobile
1572876527435,submit,b7573,diagnosis,,mobile
1572876566486,enter,b3013,diagnosis,,mobile
1572876613634,respond,q4481,diagnosis,a,mobile
1572876619268,submit,b3013,diagnosis,,mobile
1572876619304,enter,b4165,diagnosis,,mobile
1572876645629,respond,q5633,diagnosis,d,mobile
1572876650400,submit,b4165,diagnosis,,mobile
1572876650433,enter,b5900,diagnosis,,mobile
1572876688284,respond,q8549,diagnosis,d,mobile
1572876699762,submit,b5900,diagnosis,,mobile
1572876699806,enter,b6222,diagnosis,,mobile
1572876741343,respond,q8871,diagnosis,b,mobile
1572876745861,submit,b6222,diagnosis,,mobile
1572876745923,enter,b6805,diagnosis,,mobile
1572876793740,respond,q9454,diagnosis,b,mobile
1572876800320,submit,b6805,diagnosis,,mobile
1572876800398,enter,b6125,diagnosis,,mobile
1572876857712,respond,q8774,diagnosis,a,mobile
1572876863326,respond,q8774,diagnosis,d,mobile
1572876867893,submit,b6125,diagnosis,,mobile
