timestamp,action_type,item_id,source,user_answer,platform
1544276095978,enter,b621,sprint,,mobile
1544276115892,respond,q621,sprint,b,mobile
1544276121022,submit,b621,sprint,,mobile
1544276130346,enter,b490,sprint,,mobile
1544276149245,respond,q490,sprint,b,mobile
1544276151600,submit,b490,sprint,,mobile
1544276155739,enter,b421,sprint,,mobile
1544276174864,respond,q421,sprint,b,mobile
1544276176766,submit,b421,sprint,,mobile
1544276180601,enter,b8314,sprint,,mobile
1544276201645,respond,q11261,sprint,c,mobile
1544276203645,submit,b8314,sprint,,mobile
1544276207663,enter,b554,sprint,,mobile
1544276225503,respond,q554,sprint,c,mobile
1544276227321,submit,b554,sprint,,mobile
1544276231389,enter,b1249,sprint,,mobile
1544276254023,respond,q1249,sprint,b,mobile
1544276257301,submit,b1249,sprint,,mobile
1544276260899,enter,b1144,sprint,,mobile
1544276279323,respond,q1144,sprint,b,mobile
1544276281629,submit,b1144,sprint,,mobile
1544276284958,enter,b8312,sprint,,mobile
1544276304503,respond,q11259,sprint,b,mobile
1544276306912,submit,b8312,sprint,,mobile
1544276310649,enter,b1304,sprint,,mobile
1544276328636,respond,q1304,sprint,a,mobile
1544276330977,submit,b1304,sprint,,mobile
1544276335441,enter,b230,sprint,,mobile
1544276352160,respond,q230,sprint,b,mobile
1544276354176,submit,b230,sprint,,mobile
1544276392493,enter,b2299,diagnosis,,mobile
1544276413515,submit,b2299,diagnosis,,mobile
1544276413577,enter,b742,diagnosis,,mobile
1544276430917,respond,q742,diagnosis,a,mobile
1544276434408,submit,b742,diagnosis,,mobile
1544276434469,enter,b981,diagnosis,,mobile
1544276452038,respond,q981,diagnosis,c,mobile
1544276455197,submit,b981,diagnosis,,mobile
1544276455270,enter,b3262,diagnosis,,mobile
1544276463605,respond,q4730,diagnosis,a,mobile
1544276466362,submit,b3262,diagnosis,,mobile
1544276466424,enter,b4444,diagnosis,,mobile
1544276473224,respond,q5912,diagnosis,b,mobile
1544276476178,submit,b4444,diagnosis,,mobile
1544276476235,enter,b3351,diagnosis,,mobile
1544276492010,respond,q4819,diagnosis,d,mobile
1544276496872,submit,b3351,diagnosis,,mobile
1544276496931,enter,b4336,diagnosis,,mobile
1544276509029,respond,q5804,diagnosis,b,mobile
1544276515290,submit,b4336,diagnosis,,mobile
1544276550582,enter,b2853,sprint,,mobile
1544276560656,respond,q4321,sprint,a,mobile
1544276562715,submit,b2853,sprint,,mobile
1544276569134,enter,b4484,sprint,,mobile
1544276591480,respond,q5952,sprint,c,mobile
1544276593403,submit,b4484,sprint,,mobile
1544276598610,enter,b4007,sprint,,mobile
1544276611881,respond,q5475,sprint,a,mobile
1544276614213,submit,b4007,sprint,,mobile
1544276619597,enter,b6263,sprint,,mobile
1544276634734,respond,q8912,sprint,d,mobile
1544276636663,submit,b6263,sprint,,mobile
1544276640997,enter,b3359,sprint,,mobile
1544276649138,respond,q4827,sprint,a,mobile
1544276651163,submit,b3359,sprint,,mobile
1544276655144,enter,b2934,sprint,,mobile
1544276663667,respond,q4402,sprint,d,mobile
1544276665550,submit,b2934,sprint,,mobile
1544276674886,enter,b2589,sprint,,mobile
1544276687447,respond,q4057,sprint,a,mobile
1544276689688,submit,b2589,sprint,,mobile
